stock_code,total_units,total_revenue,active_months,avg_monthly_units,std_monthly_units,avg_unit_price,total_orders,description,demand_cv,sku_class,recommended_action
35912B,252,301.26,7,36.0,34.75629439396553,1.4316530612244898,20,WHITE/PINK CHICK DECORATION,0.9654526220545981,Regular,Maintain standard replenishment review
35913B,36,35.480000000000004,5,7.2,6.534523701081817,1.0126666666666666,10,WHITE/PINK CHICK EASTER DECORATION,0.9075727362613634,Long-Tail,Limit stock and avoid excessive local warehouse space
35914,195,218.81,6,32.5,36.9689058534331,1.6637938596491229,40,PINK CHICK EGG WARMER + EGG CUP,1.1375047954902493,Regular,Maintain standard replenishment review
35915B,220,257.22,5,44.0,73.25298628724975,1.2126666666666666,50,BLUE KNITTED HEN,1.6648405974374945,Regular,Maintain standard replenishment review
35915C,315,316.46,4,78.75,63.89770470577693,1.4212660256410259,60,PEACH KNITTED HEN,0.8113994248352626,Regular,Maintain standard replenishment review
35916A,87,67.39,8,10.875,12.240885822287769,1.06925,29,YELLOW FELT HANGING HEART W FLOWER,1.1255986963023237,Long-Tail,Limit stock and avoid excessive local warehouse space
35916B,91,76.67999999999999,7,13.0,13.152946437965905,1.210952380952381,32,BLUE FELT HANGING HEART W FLOWER,1.0117651106127619,Regular,Maintain standard replenishment review
35916C,106,107.72,8,13.25,12.056415008498291,1.070625,20,PINK FELT HANGING HEART W FLOWER,0.9099181138489276,Regular,Maintain standard replenishment review
35920,72,104.84,4,18.0,5.715476066494082,1.6475,15,FOUR RABBIT EASTER DECORATIONS,0.3175264481385601,Long-Tail,Limit stock and avoid excessive local warehouse space
35921,68,133.23,4,17.0,11.604596790352806,2.6918409090909092,23,EASTER BUNNY HANGING GARLAND,0.6826233406089885,Long-Tail,Limit stock and avoid excessive local warehouse space
35922,28,138.6,4,7.0,5.0990195135927845,4.95,10,EASTER BUNNY WREATH,0.7284313590846835,Long-Tail,Limit stock and avoid excessive local warehouse space
35923,1318,690.5200000000001,12,109.83333333333333,162.00832376670334,1.049378306878307,62,CANDY HEART HANGING DECORATION,1.475037849165736,Regular,Maintain standard replenishment review
35924,820,1484.3,13,63.07692307692308,77.28029237615235,2.8595915750915752,72,HANGING FAIRY CAKE DECORATION,1.2251753669390006,Regular,Maintain standard replenishment review
35933,226,92.21,7,32.285714285714285,41.788013774742815,0.6892857142857143,19,PINK STOCKING CHRISTMAS DECORATION,1.2943190107221227,Regular,Maintain standard replenishment review
35953,3581,1633.6699999999998,8,447.625,667.7871640190244,1.1006767451298702,131,FOLKART STAR CHRISTMAS DECORATIONS,1.49184510252784,High-Turnover Volatile,Monitor closely and replenish in smaller batches
35954,1245,350.48,8,155.625,190.37176974090912,0.9932236842105262,54,SMALL FOLKART STAR CHRISTMAS DEC,1.2232724160058417,Regular,Maintain standard replenishment review
35957,688,361.81,2,344.0,156.97770542341354,1.4612362637362637,41,SMALLFOLKART BAUBLE CHRISTMAS DEC,0.45633053902155096,Regular,Maintain standard replenishment review
35958,12,10.2,1,12.0,0.0,0.85,3,FOLKART ZINC STAR CHRISTMAS DEC,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
35961,2986,2629.81,13,229.69230769230768,135.51530332732696,1.105415423173318,244,FOLKART ZINC HEART CHRISTMAS DEC,0.5899862502529305,High-Turnover Stable,Keep stable local warehouse inventory
35964,783,404.08,10,78.3,115.6979304530168,1.24505,100,FOLKART CLIP ON STARS,1.4776236328610064,Regular,Maintain standard replenishment review
35965,366,551.13,11,33.27272727272727,23.65202278491592,1.8489062897886428,69,FOLKART HEART NAPKIN RINGS,0.7108531438089485,Regular,Maintain standard replenishment review
35966,27,10.260000000000002,2,13.5,2.1213203435596424,0.38,2,FOLKART CHRISTMAS TREE T-LIGHT HOLD,0.15713484026367722,Long-Tail,Limit stock and avoid excessive local warehouse space
35967,485,252.32999999999998,10,48.5,42.87514172312178,0.7286376811594202,67,FOLK ART METAL STAR T-LIGHT HOLDER,0.8840235406829233,Regular,Maintain standard replenishment review
35968,163,82.1,7,23.285714285714285,12.324964985944662,0.4138095238095238,19,FOLK ART METAL HEART T-LIGHT HOLDER,0.5292929748565193,Regular,Maintain standard replenishment review
35970,5050,9512.73,13,388.46153846153845,606.7581362432942,3.287460929504734,456,ZINC FOLKART SLEIGH BELLS,1.5619516378540246,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
35971,462,600.93,13,35.53846153846154,34.55096569951744,1.826027700429284,88,ROSE FOLKART HEART DECORATIONS,0.9722133205491921,Regular,Maintain standard replenishment review
35972,96,120.0,9,10.666666666666666,13.143439428094915,1.25,16,DAISY FOLKART HEART DECORATION,1.2321974463838983,Regular,Maintain standard replenishment review
37327,1578,840.0799999999999,11,143.45454545454547,108.94435610564105,1.5169384756657485,81,ASSTD MULTICOLOUR CIRCLES MUG,0.7594346750076372,Regular,Maintain standard replenishment review
37330,6,2.34,1,6.0,0.0,0.39,1,BIG POLKADOT MUG,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
37333,21,120.99,6,3.5,3.271085446759225,4.423333333333333,17,"RETRO ""TEA FOR ONE""",0.9345958419312071,Long-Tail,Limit stock and avoid excessive local warehouse space
37340,2544,1695.86,13,195.69230769230768,169.1554436090193,3.3373239954489953,135,MULTICOLOUR SPRING FLOWER MUG,0.864394955549234,High-Turnover Stable,Keep stable local warehouse inventory
37342,1570,1489.01,10,157.0,119.9814800523629,1.868548166891588,109,POLKADOT COFFEE CUP & SAUCER PINK,0.7642132487411649,Regular,Maintain standard replenishment review
37343,72,123.29999999999998,3,24.0,12.165525060596439,1.5466666666666666,13,POLKADOT MUG PINK,0.5068968775248516,Long-Tail,Limit stock and avoid excessive local warehouse space
37351,10,9.06,2,5.0,1.4142135623730951,0.8200000000000001,2,ORANGE FLOWER MUG,0.282842712474619,Long-Tail,Limit stock and avoid excessive local warehouse space
37370,2567,3839.0099999999998,10,256.7,255.5034463781479,3.61522823371284,159,RETRO COFFEE MUGS ASSORTED,0.9953387081345848,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
37379A,6,7.5,1,6.0,0.0,1.25,1,PINK CHERRY BLOSSOM CUP & SAUCER,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
37413,703,284.49,11,63.90909090909091,56.26980459439067,0.44212121212121214,81,ICON MUG REVOLUTIONARY,0.8804663592294415,Regular,Maintain standard replenishment review
37423,78,33.18,1,78.0,0.0,0.5433333333333333,3,WHITE WITH BLACK CATS PLATE,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
37444A,53,66.35,8,6.625,7.963084470587655,1.927,18,YELLOW BREAKFAST CUP AND SAUCER,1.2019750144283254,Long-Tail,Limit stock and avoid excessive local warehouse space
37444B,4,11.8,3,1.3333333333333333,0.5773502691896257,2.9500000000000006,3,BLUE BREAKFAST CUP AND SAUCER,0.4330127018922193,Long-Tail,Limit stock and avoid excessive local warehouse space
37444C,21,42.27,3,7.0,3.605551275463989,2.7544444444444447,9,PINK BREAKFAST CUP AND SAUCER,0.5150787536377127,Long-Tail,Limit stock and avoid excessive local warehouse space
37446,1354,1976.09,13,104.15384615384616,58.73790110006507,1.7274480436574087,183,MINI CAKE STAND WITH HANGING CAKES,0.5639532601926484,Regular,Maintain standard replenishment review
37447,820,1313.28,13,63.07692307692308,34.11857152749692,2.0952775429698507,115,CERAMIC CAKE DESIGN SPOTTED PLATE,0.5409041827529999,Regular,Maintain standard replenishment review
37448,1451,2206.63,13,111.61538461538461,72.00293797424571,1.8213779128501395,187,CERAMIC CAKE DESIGN SPOTTED MUG,0.6450986861924151,Regular,Maintain standard replenishment review
37449,563,5117.29,13,43.30769230769231,28.528887743784125,9.849132295218606,154,CERAMIC CAKE STAND + HANGING CAKES,0.6587487400873777,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
37450,714,2117.54,13,54.92307692307692,33.43765726059353,3.683815628815629,134,CERAMIC CAKE BOWL + HANGING CAKES,0.6088088856970811,Regular,Maintain standard replenishment review
37461,1,1.25,1,1.0,0.0,1.25,1,FUNKY MONKEY MUG,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
37462E,36,13.1,9,4.0,4.924428900898052,0.6077777777777778,12,"PET MUG, GOLDFISH",1.231107225224513,Long-Tail,Limit stock and avoid excessive local warehouse space
37464,3,3.75,1,3.0,0.0,1.25,2,ROBOT MUG IN DISPLAY BOX,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
37467,159,130.27,9,17.666666666666668,14.64581851587681,1.5285185185185184,17,PIG MUG IN TWO COLOUR DESIGNS,0.8290085952383099,Regular,Maintain standard replenishment review
37468,64,32.03,7,9.142857142857142,13.533028380331475,1.4000000000000001,13,HARDMAN MUG 3 ASSORTED,1.480174979098755,Long-Tail,Limit stock and avoid excessive local warehouse space
37471,29,30.43,3,9.666666666666666,7.767453465154029,2.776666666666667,3,MULTICOLOUR POLKADOT PLATE,0.8035296688090375,Long-Tail,Limit stock and avoid excessive local warehouse space
37474,1,9.95,1,1.0,0.0,9.95,1,SET/4 2 TONE EGG SHAPE MIXING BOWLS,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
37475,70,661.9799999999999,11,6.363636363636363,4.985433326657318,10.130696969696968,43,SET/4 COLOURFUL MIXING BOWLS,0.78342523704615,Long-Tail,Limit stock and avoid excessive local warehouse space
37476,37,399.02,9,4.111111111111111,3.515837184954831,11.867962962962963,26,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,0.8552036395836076,Long-Tail,Limit stock and avoid excessive local warehouse space
37479B,131,78.09,6,21.833333333333332,26.82101166374353,1.7249999999999999,21,CUBIC MUG FLOCK BLUE ON BROWN,1.228443282308864,Regular,Maintain standard replenishment review
37479P,163,142.23,11,14.818181818181818,14.33051416954871,2.272727272727273,32,CUBIC MUG FLOCK PINK ON BROWN,0.9670899132824283,Regular,Maintain standard replenishment review
37482P,494,349.35,4,123.5,125.78420674578612,4.812548076923077,47,CUBIC MUG PINK POLKADOT,1.0184956011804545,Regular,Maintain standard replenishment review
37487B,68,19.72,1,68.0,0.0,0.29,2,YELLOW/ORANGE FLOWER DESIGN PLATE,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
37488A,28,10.92,2,14.0,16.97056274847714,0.39,3,YELLOW PINK FLOWER DESIGN BIG BOWL,1.2121830534626528,Long-Tail,Limit stock and avoid excessive local warehouse space
37489A,33,14.43,9,3.6666666666666665,2.598076211353316,0.5633333333333334,14,YELLOW/PINK FLOWER DESIGN BIG MUG,0.7085662394599953,Long-Tail,Limit stock and avoid excessive local warehouse space
37489B,31,16.77,8,3.875,2.997022331772464,0.78,12,BLUE/YELLOW FLOWER DESIGN BIG MUG,0.7734251178767649,Long-Tail,Limit stock and avoid excessive local warehouse space
37489C,23,13.65,6,3.8333333333333335,2.7141603981096374,0.91,8,GREEN/BLUE FLOWER DESIGN BIG MUG,0.7080418429851227,Long-Tail,Limit stock and avoid excessive local warehouse space
37489D,40,17.16,10,4.0,3.2998316455372216,0.546,16,PINK/GREEN FLOWER DESIGN BIG MUG,0.8249579113843054,Long-Tail,Limit stock and avoid excessive local warehouse space
37491A,6,19.81,4,1.5,0.5773502691896257,3.3075,4,YELLOW/PINK CERAMIC CANDLE HOLDER,0.38490017945975047,Long-Tail,Limit stock and avoid excessive local warehouse space
37491B,4,6.6,1,4.0,0.0,1.65,1,BLUE/YELLOW CERAMIC CANDLE HOLDER,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
37491C,8,13.2,1,8.0,0.0,1.65,1,GREEN/BLUE CERAMIC CANDLE HOLDER,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
37491D,4,9.879999999999999,2,2.0,0.0,2.4699999999999998,2,PURPLE/BLUE CERAMIC CANDLE HOLDER,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
37495,440,1622.24,13,33.84615384615385,18.42030652045976,3.967141025641026,92,FAIRY CAKE BIRTHDAY CANDLE SET,0.5442363290135839,Regular,Maintain standard replenishment review
37500,380,2360.6800000000003,13,29.23076923076923,22.42823312313391,7.508706043956043,113,TEA TIME TEAPOT IN GIFT BOX,0.7672816594756338,Regular,Maintain standard replenishment review
37501,133,906.83,9,14.777777777777779,12.336711249131367,6.879639804639805,49,TEA TIME TEA SET IN GIFT BOX,0.8348150469337015,Regular,Maintain standard replenishment review
37509,2,5.1,1,2.0,0.0,2.55,2,NEW ENGLAND MUG W GIFT BOX,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
40001,821,675.23,12,68.41666666666667,56.61907538073804,1.0753333333333333,56,WHITE BAMBOO RIBS LAMPSHADE,0.8275626121423343,Regular,Maintain standard replenishment review
40003,155,179.23000000000002,7,22.142857142857142,33.20355689495013,1.522857142857143,15,WHITE BAMBOO RIBS LAMPSHADE,1.4995154726751674,Regular,Maintain standard replenishment review
40005B,12,10.2,3,4.0,4.358898943540674,0.85,4,BLUE ORGANDY ROUND LAMPSHADE W BEA,1.0897247358851685,Long-Tail,Limit stock and avoid excessive local warehouse space
40016,5556,2136.34,10,555.6,622.5032262299262,2.251869318181818,97,CHINESE DRAGON PAPER LANTERNS,1.1204161739199536,High-Turnover Volatile,Monitor closely and replenish in smaller batches
40046A,50,62.5,5,10.0,9.669539802906858,1.25,6,RED DAISY PAPER LAMPSHADE,0.9669539802906858,Long-Tail,Limit stock and avoid excessive local warehouse space
44089A,15,6.3,4,3.75,3.0956959368344514,0.42,4,PINK GAUZE BUTTERFLY LAMPSHADE,0.8255189164891871,Long-Tail,Limit stock and avoid excessive local warehouse space
44089C,24,10.08,4,6.0,4.396968652757639,0.42,6,LILAC GAUZE BUTTERFLY LAMPSHADE,0.7328281087929399,Long-Tail,Limit stock and avoid excessive local warehouse space
44091A,9,3.78,2,4.5,4.949747468305833,0.42,3,BLUE CRUSOE CHECK LAMPSHADE,1.0999438818457405,Long-Tail,Limit stock and avoid excessive local warehouse space
44092B,14,11.899999999999999,5,2.8,2.04939015319192,0.85,5,BLUE WHITE PLASTIC RINGS LAMPSHADE,0.7319250547114,Long-Tail,Limit stock and avoid excessive local warehouse space
44092C,20,17.0,5,4.0,1.8708286933869707,0.85,8,PURPLE/COPPER HANGING LAMPSHADE,0.46770717334674267,Long-Tail,Limit stock and avoid excessive local warehouse space
44228,36,30.599999999999998,2,18.0,8.48528137423857,0.85,2,CANNABIS LEAF BEAD CURTAIN,0.4714045207910316,Long-Tail,Limit stock and avoid excessive local warehouse space
44234,693,154.77,12,57.75,133.84531438125947,0.3481944444444444,33,ASSORTED CIRCULAR MOBILE,2.3176677814936704,Regular,Maintain standard replenishment review
44235,538,200.04,10,53.8,133.64613308617982,0.414,13,ASS COL CIRCLE MOBILE,2.484128867772859,Regular,Maintain standard replenishment review
44236,52,56.52,3,17.333333333333332,22.233608194203057,2.0766666666666667,6,PINK/PURPLE CIRCLE CURTAIN,1.2827081650501764,Long-Tail,Limit stock and avoid excessive local warehouse space
44242A,12,9.48,1,12.0,0.0,0.79,1,LILAC FEATHERS CURTAIN,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
44242B,52,50.28,2,26.0,8.48528137423857,1.02,3,PINK FEATHERS CURTAIN,0.32635697593225266,Long-Tail,Limit stock and avoid excessive local warehouse space
44265,2,8.5,1,2.0,0.0,4.25,1,M/COLOUR POM-POM CURTAIN,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
45013,3,8.850000000000001,2,1.5,0.7071067811865476,2.95,2,FOLDING SHOE TIDY,0.47140452079103173,Long-Tail,Limit stock and avoid excessive local warehouse space
46000M,1021,1582.5500000000002,13,78.53846153846153,59.92858998371226,1.5500000000000003,137,POLYESTER FILLER PAD 45X45CM,0.7630476687446224,Regular,Maintain standard replenishment review
46000P,18,76.5,4,4.5,4.358898943540674,4.25,6,POLYESTER FILLER PAD 65CMX65CM,0.9686442096757053,Long-Tail,Limit stock and avoid excessive local warehouse space
46000R,103,149.35,12,8.583333333333334,5.142661732699294,1.45,38,POLYESTER FILLER PAD 45X30CM,0.5991450562368109,Regular,Maintain standard replenishment review
46000S,1556,2256.2,13,119.6923076923077,83.97458406703048,1.4499999999999997,185,POLYESTER FILLER PAD 40X40CM,0.701587141948198,Regular,Maintain standard replenishment review
46000U,107,133.75,11,9.727272727272727,10.0607247163503,1.25,26,POLYESTER FILLER PAD 30CMX30CM,1.0342801110266664,Regular,Maintain standard replenishment review
46115B,12,2.28,2,6.0,0.0,0.19,2,GREEN POP ART MAO CUSHION COVER,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
46118,232,317.17,10,23.2,13.701581417242803,2.7032333333333334,46,FUNKY MONKEY CUSHION COVER,0.5905854059156381,Regular,Maintain standard replenishment review
46126A,52,69.84,3,17.333333333333332,13.613718571108091,1.4516666666666669,8,ELVIS WALLHANGING / CURTAIN,0.7854068406408514,Long-Tail,Limit stock and avoid excessive local warehouse space
46138B,43,43.15,7,6.142857142857143,6.335839103296196,1.1642857142857144,12,BLUE CHENILLE SHAGGY CUSHION COVER,1.0314156679784503,Long-Tail,Limit stock and avoid excessive local warehouse space
46775D,60,720.93,13,4.615384615384615,3.2025630761017427,12.198461538461537,39,SUNSET COLOUR CHUNKY KNITTED THROW,0.693888666488711,Long-Tail,Limit stock and avoid excessive local warehouse space
46776A,155,651.95,13,11.923076923076923,12.698172693092095,4.190331501831502,70,WOVEN BUBBLE GUM CUSHION COVER,1.065008032323853,Regular,Maintain standard replenishment review
46776B,161,679.6700000000001,13,12.384615384615385,12.493588099090813,4.259029137529137,88,WOVEN BERRIES CUSHION COVER,1.008799039057022,Regular,Maintain standard replenishment review
46776C,117,492.79,12,9.75,7.863899102284381,4.284761904761905,59,WOVEN FROST CUSHION COVER,0.8065537540804494,Regular,Maintain standard replenishment review
46776D,89,378.29,12,7.416666666666667,6.444988656923981,4.219722222222222,37,WOVEN SUNSET CUSHION COVER,0.8689872346414357,Regular,Maintain standard replenishment review
46776E,67,288.43,12,5.583333333333333,4.737823307909414,4.273356481481481,38,WOVEN CANDY CUSHION COVER,0.8485653685807907,Long-Tail,Limit stock and avoid excessive local warehouse space
46776F,210,883.12,13,16.153846153846153,15.544807031321605,4.2255109890109885,89,WOVEN ROSE GARDEN CUSHION COVER,0.9622975781294327,Regular,Maintain standard replenishment review
46776a,5,20.65,1,5.0,0.0,4.13,1,WOVEN BUBBLE GUM CUSHION COVER,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
46776b,1,4.13,1,1.0,0.0,4.13,1,WOVEN BERRIES CUSHION COVER,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
46776e,1,4.13,1,1.0,0.0,4.13,1,WOVEN CANDY CUSHION COVER,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
46776f,7,28.91,1,7.0,0.0,4.13,1,WOVEN ROSE GARDEN CUSHION COVER,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
47013A,14,3.04,2,7.0,1.4142135623730951,0.205,4,WINE BOTTLE DRESSING LT.BLUE,0.20203050891044216,Long-Tail,Limit stock and avoid excessive local warehouse space
