stock_code,description,sku_class,avg_monthly_units,current_inventory,lead_time_days,safety_stock,reorder_point,recommended_replenishment_qty,inventory_risk,warehouse_strategy
90058B,CRYSTAL STUD EARRINGS ASSORTED COL,Regular,102.0,6,21,33.0,104.0,98.0,Stockout Risk,Standard Replenishment Review
23521,CAT AND BIRD WALL ART,Regular,137.66666666666666,51,21,52.0,148.0,97.0,Stockout Risk,Standard Replenishment Review
22097,SWALLOW SQUARE TISSUE BOX,Regular,122.76923076923076,39,21,48.0,134.0,95.0,Stockout Risk,Standard Replenishment Review
23377,PACK OF 12 DOLLY GIRL TISSUES,Regular,337.75,16,7,32.0,111.0,95.0,Stockout Risk,Standard Replenishment Review
23502,PLAYING CARDS VINTAGE DOILEY,Regular,178.5,86,21,55.0,180.0,94.0,Stockout Risk,Standard Replenishment Review
20826,SILVER APERITIF GLASS,Regular,69.0,63,45,53.0,156.0,93.0,Stockout Risk,Standard Replenishment Review
22518,CHILDS GARDEN BRUSH BLUE,Regular,60.5,31,45,33.0,124.0,93.0,Stockout Risk,Standard Replenishment Review
23088,ZINC HEART FLOWER T-LIGHT HOLDER,Regular,99.375,6,21,29.0,99.0,93.0,Stockout Risk,Standard Replenishment Review
79067,CORONA MEXICAN TRAY,Regular,172.0,57,21,30.0,150.0,93.0,Stockout Risk,Standard Replenishment Review
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,Regular,44.15384615384615,24,45,50.0,116.0,92.0,Stockout Risk,Standard Replenishment Review
85132B,CHARLIE AND LOLA TABLE TINS,Regular,75.57142857142857,85,45,63.0,176.0,91.0,Stockout Risk,Standard Replenishment Review
20801,LARGE PINK GLASS SUNDAE DISH,Regular,168.83333333333334,24,14,35.0,114.0,90.0,Stockout Risk,Standard Replenishment Review
23511,EMBROIDERED RIBBON REEL EMILY,Regular,142.75,57,21,47.0,147.0,90.0,Stockout Risk,Standard Replenishment Review
21447,12 IVORY ROSE PEG PLACE SETTINGS,Regular,96.9,46,30,38.0,135.0,89.0,Stockout Risk,Standard Replenishment Review
22099,CARAVAN SQUARE TISSUE BOX,Regular,110.76923076923076,83,30,61.0,172.0,89.0,Stockout Risk,Standard Replenishment Review
22582,PACK OF 6 SWEETIE GIFT BOXES,Regular,81.61538461538461,0,21,32.0,89.0,89.0,Stockout Risk,Standard Replenishment Review
22820,GIFT BAG BIRTHDAY,Regular,72.3076923076923,17,30,34.0,106.0,89.0,Stockout Risk,Standard Replenishment Review
23470,CARD HOLDER LOVE BIRD LARGE,Regular,77.33333333333333,25,30,37.0,114.0,89.0,Stockout Risk,Standard Replenishment Review
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,Regular,86.07692307692308,5,21,33.0,93.0,88.0,Stockout Risk,Standard Replenishment Review
22433,WATERING CAN GREEN DINOSAUR,Regular,107.23076923076924,23,21,36.0,111.0,88.0,Stockout Risk,Standard Replenishment Review
23072,MARIE ANTOINETTE TRINKET BOX SILVER,Regular,55.666666666666664,58,45,63.0,146.0,88.0,Stockout Risk,Standard Replenishment Review
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,Regular,112.46153846153848,21,21,30.0,109.0,88.0,Stockout Risk,Standard Replenishment Review
85231B,CINAMMON SET OF 9 T-LIGHTS,Regular,66.76923076923077,11,30,32.0,99.0,88.0,Stockout Risk,Standard Replenishment Review
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,Regular,96.625,20,21,39.0,107.0,87.0,Stockout Risk,Standard Replenishment Review
23522,DOG AND BALL WALL ART,Regular,118.0,95,30,64.0,182.0,87.0,Stockout Risk,Standard Replenishment Review
84827,ASS DES PHONE SPONGE CRAFT STICKER,Regular,84.83333333333333,39,30,41.0,126.0,87.0,Stockout Risk,Standard Replenishment Review
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,Regular,138.66666666666666,28,14,49.0,114.0,86.0,Stockout Risk,Standard Replenishment Review
22412,METAL SIGN NEIGHBOURHOOD WITCH,Regular,75.91666666666667,21,30,31.0,107.0,86.0,Stockout Risk,Standard Replenishment Review
22732,3D VINTAGE CHRISTMAS STICKERS,Regular,149.54545454545453,25,14,41.0,111.0,86.0,Stockout Risk,Standard Replenishment Review
23096,PETIT TRAY CHIC,Regular,129.125,43,21,39.0,129.0,86.0,Stockout Risk,Standard Replenishment Review
23267,SET OF 4 SANTA PLACE SETTINGS,Regular,171.71428571428572,32,14,38.0,118.0,86.0,Stockout Risk,Standard Replenishment Review
79030G,"TUMBLER, NEW ENGLAND",Regular,200.42857142857144,67,14,59.0,153.0,86.0,Stockout Risk,Standard Replenishment Review
22265,EASTER DECORATION NATURAL CHICK,Regular,53.6,36,45,41.0,121.0,85.0,Stockout Risk,Standard Replenishment Review
85049D,BRIGHT BLUES RIBBONS,Regular,54.7,34,45,37.0,119.0,85.0,Stockout Risk,Standard Replenishment Review
10125,MINI FUNKY DESIGN TAPES,Regular,107.91666666666669,68,30,44.0,152.0,84.0,Stockout Risk,Standard Replenishment Review
21058,PARTY INVITES WOODLAND,Regular,88.76923076923077,10,21,32.0,94.0,84.0,Stockout Risk,Standard Replenishment Review
23252,VINTAGE RED ENAMEL TRIM JUG,Regular,86.14285714285714,0,21,24.0,84.0,84.0,Stockout Risk,Standard Replenishment Review
23453,OVAL  MINI PORTRAIT FRAME,Regular,105.33333333333331,21,21,31.0,105.0,84.0,Stockout Risk,Standard Replenishment Review
16238,PARTY TIME PENCIL ERASERS,Regular,107.3846153846154,20,21,28.0,103.0,83.0,Stockout Risk,Standard Replenishment Review
21294,ETCHED GLASS COASTER,Regular,147.0909090909091,23,14,37.0,106.0,83.0,Stockout Risk,Standard Replenishment Review
22115,METAL SIGN EMPIRE TEA,Regular,119.15384615384616,0,14,26.0,82.0,82.0,Stockout Risk,Standard Replenishment Review
23520,EMBROIDERED RIBBON REEL RUBY,Regular,41.75,13,45,32.0,95.0,82.0,Stockout Risk,Standard Replenishment Review
23523,TREASURE AHOY WALL ART,Regular,120.0,5,14,31.0,87.0,82.0,Stockout Risk,Standard Replenishment Review
21389,IVORY HANGING DECORATION  BIRD,Regular,85.61538461538461,10,21,31.0,91.0,81.0,Stockout Risk,Standard Replenishment Review
22859,EASTER TIN BUNNY BOUQUET,Regular,109.36363636363636,33,21,37.0,114.0,81.0,Stockout Risk,Standard Replenishment Review
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,Regular,84.77777777777777,103,45,56.0,183.0,80.0,Stockout Risk,Standard Replenishment Review
22021,BLUE FELT EASTER EGG BASKET,Regular,91.25,44,30,33.0,124.0,80.0,Stockout Risk,Standard Replenishment Review
22217,T-LIGHT HOLDER HANGING LACE,Regular,64.53846153846153,25,30,40.0,105.0,80.0,Stockout Risk,Standard Replenishment Review
22677,FRENCH BLUE METAL DOOR SIGN 2,Regular,77.0,25,30,28.0,105.0,80.0,Stockout Risk,Standard Replenishment Review
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,Regular,321.6,29,7,34.0,109.0,80.0,Stockout Risk,Standard Replenishment Review
72225C,LAVENDER SCENT CAKE CANDLE,Regular,62.4,55,45,41.0,135.0,80.0,Stockout Risk,Standard Replenishment Review
21635,MADRAS NOTEBOOK LARGE,Regular,54.2,15,30,40.0,94.0,79.0,Stockout Risk,Standard Replenishment Review
21563,RED HEART SHAPE LOVE BUCKET,Regular,107.3076923076923,3,14,31.0,81.0,78.0,Stockout Risk,Standard Replenishment Review
23482,PEARLISED IVORY HEART LARGE,Regular,139.33333333333334,63,21,43.0,141.0,78.0,Stockout Risk,Standard Replenishment Review
21191,LARGE WHITE HONEYCOMB PAPER BELL,Regular,43.23076923076923,22,45,34.0,99.0,77.0,Stockout Risk,Standard Replenishment Review
23425,STORAGE TIN HOME SWEET HOME,Regular,68.75,16,30,24.0,93.0,77.0,Stockout Risk,Standard Replenishment Review
23475,WOODLAND SMALL PINK FELT HEART,Regular,95.33333333333331,26,21,36.0,103.0,77.0,Stockout Risk,Standard Replenishment Review
72818,CHRISTMAS DECOUPAGE CANDLE,Regular,263.57142857142856,29,7,44.0,106.0,77.0,Stockout Risk,Standard Replenishment Review
23348,CHILDRENS TOY COOKING UTENSIL SET,Regular,93.25,70,30,52.0,145.0,75.0,Stockout Risk,Standard Replenishment Review
23419,HOME SWEET HOME BOTTLE,Regular,118.25,91,30,48.0,166.0,75.0,Stockout Risk,Standard Replenishment Review
23562,SET OF 6 RIBBONS PERFECTLY PRETTY,Regular,125.5,14,14,30.0,89.0,75.0,Stockout Risk,Standard Replenishment Review
22478,BIRDHOUSE GARDEN MARKER,Regular,118.23076923076924,57,21,48.0,131.0,74.0,Stockout Risk,Standard Replenishment Review
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,Regular,64.11111111111111,27,30,37.0,101.0,74.0,Stockout Risk,Standard Replenishment Review
22128,PARTY CONES CANDY ASSORTED,Regular,146.83333333333334,28,14,32.0,101.0,73.0,Stockout Risk,Standard Replenishment Review
22921,HERB MARKER CHIVES,Regular,132.0,116,30,57.0,189.0,73.0,Stockout Risk,Standard Replenishment Review
23123,COCKTAIL SWORDS 50 PIECES,Regular,133.57142857142858,115,30,54.0,188.0,73.0,Stockout Risk,Standard Replenishment Review
23528,SPACEBOY WALL ART,Regular,159.66666666666666,97,21,58.0,170.0,73.0,Stockout Risk,Standard Replenishment Review
22789,T-LIGHT HOLDER SWEETHEART HANGING,Regular,64.92307692307692,19,30,26.0,91.0,72.0,Stockout Risk,Standard Replenishment Review
22906,12 MESSAGE CARDS WITH ENVELOPES,Regular,133.30769230769232,12,14,22.0,84.0,72.0,Stockout Risk,Standard Replenishment Review
22257,FELT FARM ANIMAL SHEEP,Regular,53.285714285714285,11,30,29.0,82.0,71.0,Stockout Risk,Standard Replenishment Review
22547,MINI JIGSAW DINOSAUR,Regular,62.23076923076923,18,30,27.0,89.0,71.0,Stockout Risk,Standard Replenishment Review
22707,WRAP MONSTER FUN,Regular,96.6923076923077,25,21,28.0,96.0,71.0,Stockout Risk,Standard Replenishment Review
23391,I LOVE LONDON MINI BACKPACK,Regular,97.25,66,30,40.0,137.0,71.0,Stockout Risk,Standard Replenishment Review
22576,SWALLOW WOODEN CHRISTMAS DECORATION,Regular,153.8,40,14,38.0,110.0,70.0,Stockout Risk,Standard Replenishment Review
23551,PACK OF 12 PAISLEY PARK TISSUES,Regular,460.0,80,7,43.0,150.0,70.0,Stockout Risk,Standard Replenishment Review
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,Regular,86.75,19,21,28.0,89.0,70.0,Stockout Risk,Standard Replenishment Review
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,Regular,107.5,37,21,32.0,107.0,70.0,Stockout Risk,Standard Replenishment Review
85203,HANGING WOOD AND FELT BUTTERFLY,Regular,68.84615384615384,89,45,56.0,159.0,70.0,Stockout Risk,Standard Replenishment Review
22733,3D TRADITIONAL CHRISTMAS STICKERS,Regular,158.3,103,21,61.0,172.0,69.0,Stockout Risk,Standard Replenishment Review
23068,ALUMINIUM STAMPED HEART,Regular,89.88888888888889,19,21,25.0,88.0,69.0,Stockout Risk,Standard Replenishment Review
23697,A PRETTY THANK YOU CARD,Regular,228.0,8,7,24.0,77.0,69.0,Stockout Risk,Standard Replenishment Review
21679,SKULLS  STICKERS,Regular,87.6923076923077,17,21,24.0,85.0,68.0,Stockout Risk,Standard Replenishment Review
22613,PACK OF 20 SPACEBOY NAPKINS,Regular,118.3076923076923,12,14,25.0,80.0,68.0,Stockout Risk,Standard Replenishment Review
22695,WICKER WREATH SMALL,Regular,61.75,75,45,50.0,143.0,68.0,Stockout Risk,Standard Replenishment Review
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,Regular,56.07692307692308,56,45,40.0,124.0,68.0,Stockout Risk,Standard Replenishment Review
85049G,CHOCOLATE BOX RIBBONS,Regular,123.6923076923077,13,14,23.0,81.0,68.0,Stockout Risk,Standard Replenishment Review
21356,TOAST ITS - FAIRY FLOWER,Regular,49.38461538461539,42,45,35.0,109.0,67.0,Stockout Risk,Standard Replenishment Review
21870,I CAN ONLY PLEASE ONE PERSON MUG,Regular,175.875,53,14,38.0,120.0,67.0,Stockout Risk,Standard Replenishment Review
22035,VINTAGE CARAVAN GREETING CARD,Regular,132.0,19,14,24.0,86.0,67.0,Stockout Risk,Standard Replenishment Review
23269,SET OF 2 CERAMIC CHRISTMAS TREES,Regular,111.28571428571428,105,30,61.0,172.0,67.0,Stockout Risk,Standard Replenishment Review
23660,HENRIETTA HEN MUG,Regular,102.0,3,14,22.0,70.0,67.0,Stockout Risk,Standard Replenishment Review
22647,CERAMIC LOVE HEART MONEY BANK,Regular,66.54545454545455,44,30,43.0,110.0,66.0,Stockout Risk,Standard Replenishment Review
22673,FRENCH GARDEN SIGN BLUE METAL,Regular,60.84615384615385,18,30,23.0,84.0,66.0,Stockout Risk,Standard Replenishment Review
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,Regular,54.15384615384615,53,45,38.0,119.0,66.0,Stockout Risk,Standard Replenishment Review
20681,PINK POLKADOT CHILDRENS UMBRELLA,Regular,35.0,10,45,21.0,74.0,64.0,Stockout Risk,Standard Replenishment Review
23223,CHRISTMAS TREE HANGING SILVER,Regular,114.42857142857144,15,14,26.0,79.0,64.0,Stockout Risk,Standard Replenishment Review
85186C,BUNNY EGG GARLAND,Regular,75.42857142857143,16,21,27.0,80.0,64.0,Stockout Risk,Standard Replenishment Review
21287,SCENTED VELVET LOUNGE CANDLE,Regular,162.72727272727272,108,21,57.0,171.0,63.0,Stockout Risk,Standard Replenishment Review
22076,6 RIBBONS EMPIRE,Regular,96.84615384615384,4,14,22.0,67.0,63.0,Stockout Risk,Standard Replenishment Review
23398,HANGING HEART BONHEUR,Regular,151.5,34,14,26.0,97.0,63.0,Stockout Risk,Standard Replenishment Review
85231G,ORANGE SCENTED SET/9 T-LIGHTS,Regular,54.0,12,30,21.0,75.0,63.0,Stockout Risk,Standard Replenishment Review
22264,FELT FARM ANIMAL WHITE BUNNY,Regular,156.1,116,21,68.0,177.0,61.0,Stockout Risk,Standard Replenishment Review
23512,EMBROIDERED RIBBON REEL ROSIE,Regular,125.0,31,14,34.0,92.0,61.0,Stockout Risk,Standard Replenishment Review
22639,SET OF 4 NAPKIN CHARMS HEARTS,Regular,61.92307692307692,25,30,23.0,85.0,60.0,Stockout Risk,Standard Replenishment Review
22857,ASSORTED EASTER GIFT TAGS,Regular,163.57142857142858,54,14,38.0,114.0,60.0,Stockout Risk,Standard Replenishment Review
35598D,PINK/WHITE CHRISTMAS TREE 60CM,Regular,62.18181818181818,41,30,39.0,101.0,60.0,Stockout Risk,Standard Replenishment Review
35964,FOLKART CLIP ON STARS,Regular,78.3,67,30,48.0,126.0,59.0,Stockout Risk,Standard Replenishment Review
16011,ANIMAL STICKERS,Regular,134.53846153846155,76,21,40.0,134.0,58.0,Stockout Risk,Standard Replenishment Review
20832,RED FLOCK LOVE HEART PHOTO FRAME,Regular,88.91666666666667,4,14,21.0,62.0,58.0,Stockout Risk,Standard Replenishment Review
21208,PASTEL COLOUR HONEYCOMB FAN,Regular,72.3076923076923,16,21,23.0,74.0,58.0,Stockout Risk,Standard Replenishment Review
22671,FRENCH LAUNDRY SIGN BLUE METAL,Regular,74.0,54,30,38.0,112.0,58.0,Stockout Risk,Standard Replenishment Review
79190B,RETRO PLASTIC POLKA TRAY,Regular,54.38461538461539,4,21,24.0,62.0,58.0,Stockout Risk,Standard Replenishment Review
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,Regular,81.0,25,21,26.0,83.0,58.0,Stockout Risk,Standard Replenishment Review
10002,INFLATABLE POLITICAL GLOBE,Regular,172.0,58,14,35.0,115.0,57.0,Stockout Risk,Standard Replenishment Review
21206,STRAWBERRY HONEYCOMB  GARLAND,Regular,107.5,17,14,24.0,74.0,57.0,Stockout Risk,Standard Replenishment Review
22096,PINK PAISLEY SQUARE TISSUE BOX,Regular,113.83333333333331,31,14,35.0,88.0,57.0,Stockout Risk,Standard Replenishment Review
22562,MONSTERS STENCIL CRAFT,Regular,108.6923076923077,15,14,21.0,72.0,57.0,Stockout Risk,Standard Replenishment Review
23124,18PC WOODEN CUTLERY SET DISPOSABLE,Regular,94.5,13,14,26.0,70.0,57.0,Stockout Risk,Standard Replenishment Review
23527,ANIMALS AND NATURE WALL ART,Regular,140.0,89,21,48.0,146.0,57.0,Stockout Risk,Standard Replenishment Review
84422,PINK/BLUE DISC/MIRROR STRING,Regular,70.75,67,30,53.0,124.0,57.0,Stockout Risk,Standard Replenishment Review
21192,WHITE BELL HONEYCOMB PAPER,Regular,91.0,88,30,53.0,144.0,56.0,Stockout Risk,Standard Replenishment Review
21705,BAG 500G SWIRLY MARBLES,Regular,112.23076923076924,35,14,39.0,91.0,56.0,Stockout Risk,Standard Replenishment Review
22471,TV DINNER TRAY AIR HOSTESS,Regular,38.09090909090909,2,30,20.0,58.0,56.0,Stockout Risk,Standard Replenishment Review
23282,FOLDING BUTTERFLY MIRROR IVORY,Regular,101.5,86,30,41.0,142.0,56.0,Stockout Risk,Standard Replenishment Review
23548,WRAP MAGIC FOREST,Regular,179.16666666666666,61,14,33.0,117.0,56.0,Stockout Risk,Standard Replenishment Review
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",Regular,75.0,0,14,20.0,55.0,55.0,Stockout Risk,Standard Replenishment Review
21195,PINK  HONEYCOMB PAPER BALL,Regular,115.5,25,14,26.0,80.0,55.0,Stockout Risk,Standard Replenishment Review
21789,KIDS RAIN MAC PINK,Regular,71.15384615384616,16,21,21.0,71.0,55.0,Stockout Risk,Standard Replenishment Review
84926E,FLOWERS TILE COASTER,Regular,88.0,43,21,36.0,98.0,55.0,Stockout Risk,Standard Replenishment Review
21373,MIRRORED WALL ART SNOWFLAKES,Regular,73.14285714285714,14,21,17.0,68.0,54.0,Stockout Risk,Standard Replenishment Review
21442,GREEN BIRDHOUSE DECORATION,Regular,33.61538461538461,22,45,26.0,76.0,54.0,Stockout Risk,Standard Replenishment Review
21577,SAVE THE PLANET COTTON TOTE BAG,Regular,55.38461538461539,1,21,16.0,55.0,54.0,Stockout Risk,Standard Replenishment Review
21636,MADRAS NOTEBOOK MEDIUM,Regular,101.44444444444444,13,14,20.0,67.0,54.0,Stockout Risk,Standard Replenishment Review
21864,UNION JACK FLAG PASSPORT COVER,Regular,63.69230769230769,11,21,20.0,65.0,54.0,Stockout Risk,Standard Replenishment Review
22309,TEA COSY RED  STRIPE,Regular,30.75,16,45,24.0,70.0,54.0,Stockout Risk,Standard Replenishment Review
23347,I LOVE LONDON BEAKER,Regular,143.33333333333334,46,14,33.0,100.0,54.0,Stockout Risk,Standard Replenishment Review
21421,PORCELAIN ROSE LARGE,Regular,49.833333333333336,2,21,20.0,55.0,53.0,Stockout Risk,Standard Replenishment Review
21788,KIDS RAIN MAC BLUE,Regular,99.46153846153848,87,30,41.0,140.0,53.0,Stockout Risk,Standard Replenishment Review
22242,5 HOOK HANGER MAGIC TOADSTOOL,Regular,213.33333333333337,98,14,51.0,151.0,53.0,Stockout Risk,Standard Replenishment Review
23115,RED APPLES CHOPPING BOARD,Regular,38.0,4,30,19.0,57.0,53.0,Stockout Risk,Standard Replenishment Review
20978,36 PENCILS TUBE SKULLS,Regular,138.07692307692307,86,21,41.0,138.0,52.0,Stockout Risk,Standard Replenishment Review
21014,SWISS CHALET TREE DECORATION,Regular,173.125,74,14,45.0,126.0,52.0,Stockout Risk,Standard Replenishment Review
21773,DECORATIVE ROSE BATHROOM BOTTLE,Regular,90.0,52,21,41.0,104.0,52.0,Stockout Risk,Standard Replenishment Review
85194S,HANGING SPRING FLOWER EGG SMALL,Regular,108.8181818181818,104,30,47.0,156.0,52.0,Stockout Risk,Standard Replenishment Review
20977,36 PENCILS TUBE WOODLAND,Regular,144.91666666666666,46,14,29.0,97.0,51.0,Stockout Risk,Standard Replenishment Review
21832,CHOCOLATE CALCULATOR,Regular,73.38461538461539,105,45,46.0,156.0,51.0,Stockout Risk,Standard Replenishment Review
22948,METAL DECORATION NAUGHTY CHILDREN,Regular,123.0,28,14,22.0,79.0,51.0,Stockout Risk,Standard Replenishment Review
23406,HOME SWEET HOME KEY HOLDER,Regular,114.0,64,21,35.0,115.0,51.0,Stockout Risk,Standard Replenishment Review
84754,S/15 SILVER GLASS BAUBLES IN BAG,Regular,62.0,18,21,26.0,69.0,51.0,Stockout Risk,Standard Replenishment Review
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,Regular,84.53846153846153,37,21,29.0,88.0,51.0,Stockout Risk,Standard Replenishment Review
21675,BUTTERFLIES STICKERS,Regular,52.333333333333336,1,21,14.0,51.0,50.0,Stockout Risk,Standard Replenishment Review
22524,CHILDRENS GARDEN GLOVES BLUE,Regular,107.0,95,30,38.0,145.0,50.0,Stockout Risk,Standard Replenishment Review
23451,SQUARE MINI PORTRAIT FRAME,Regular,92.33333333333331,11,14,18.0,61.0,50.0,Stockout Risk,Standard Replenishment Review
84915,HAND TOWEL PINK FLOWER AND DAISY,Regular,31.0,2,30,21.0,52.0,50.0,Stockout Risk,Standard Replenishment Review
21896,POTTING SHED TWINE,Regular,75.38461538461539,41,21,37.0,90.0,49.0,Stockout Risk,Standard Replenishment Review
22830,UTILTY CABINET WITH HOOKS,Regular,65.5,24,21,27.0,73.0,49.0,Stockout Risk,Standard Replenishment Review
35967,FOLK ART METAL STAR T-LIGHT HOLDER,Regular,48.5,1,21,16.0,50.0,49.0,Stockout Risk,Standard Replenishment Review
22251,BIRDHOUSE DECORATION MAGIC GARDEN,Regular,54.76923076923077,10,21,20.0,58.0,48.0,Stockout Risk,Standard Replenishment Review
22307,GOLD MUG BONE CHINA TREE OF LIFE,Regular,110.0,29,14,26.0,77.0,48.0,Stockout Risk,Standard Replenishment Review
22445,PENCIL CASE LIFE IS BEAUTIFUL,Regular,41.07692307692308,11,30,18.0,59.0,48.0,Stockout Risk,Standard Replenishment Review
22930,BAKING MOULD HEART MILK CHOCOLATE,Regular,85.23076923076923,11,14,19.0,59.0,48.0,Stockout Risk,Standard Replenishment Review
23446,BLUE BUNNY EASTER EGG BASKET,Regular,78.5,9,14,20.0,57.0,48.0,Stockout Risk,Standard Replenishment Review
47480,HANGING PHOTO CLIP ROPE LADDER,Regular,57.38461538461539,33,30,24.0,81.0,48.0,Stockout Risk,Standard Replenishment Review
85064,CREAM SWEETHEART LETTER RACK,Regular,107.5,30,14,28.0,78.0,48.0,Stockout Risk,Standard Replenishment Review
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,Regular,168.57142857142858,69,14,37.0,116.0,47.0,Stockout Risk,Standard Replenishment Review
85016,SET OF 6 VINTAGE NOTELETS KIT,Regular,93.83333333333331,98,30,51.0,145.0,47.0,Stockout Risk,Standard Replenishment Review
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,Regular,94.5,61,21,42.0,108.0,47.0,Stockout Risk,Standard Replenishment Review
85035C,ROSE 3 WICK MORRIS BOX CANDLE,Regular,103.36363636363636,31,14,30.0,78.0,47.0,Stockout Risk,Standard Replenishment Review
21620,SET OF 4 ROSE BOTANICAL CANDLES,Regular,73.41666666666667,35,21,30.0,81.0,46.0,Stockout Risk,Standard Replenishment Review
21792,CLASSIC FRENCH STYLE BASKET GREEN,Regular,38.22222222222222,15,30,23.0,61.0,46.0,Stockout Risk,Standard Replenishment Review
22210,WOOD STAMP SET BEST WISHES,Regular,78.23076923076923,11,14,20.0,57.0,46.0,Stockout Risk,Standard Replenishment Review
22476,EMPIRE UNION JACK TV DINNER TRAY,Regular,67.6923076923077,37,21,36.0,83.0,46.0,Stockout Risk,Standard Replenishment Review
35965,FOLKART HEART NAPKIN RINGS,Regular,33.27272727272727,25,45,21.0,71.0,46.0,Stockout Risk,Standard Replenishment Review
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,Regular,88.61538461538461,16,14,20.0,61.0,45.0,Stockout Risk,Standard Replenishment Review
