invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,invoice_date_only,invoice_month,invoice_week,revenue
560569,POST,POSTAGE,3,2011-07-19 14:04:00,18.0,12480.0,Germany,2011-07-19,2011-07,2011-07-18/2011-07-24,54.0
560573,M,MANUAL,1,2011-07-19 14:47:00,112.35,,United Kingdom,2011-07-19,2011-07,2011-07-18/2011-07-24,112.35
560575,M,MANUAL,1,2011-07-19 14:58:00,106.4,,United Kingdom,2011-07-19,2011-07,2011-07-18/2011-07-24,106.4
560579,M,MANUAL,12,2011-07-19 15:13:00,0.42,15867.0,United Kingdom,2011-07-19,2011-07,2011-07-18/2011-07-24,5.04
560607,POST,POSTAGE,3,2011-07-20 10:15:00,28.0,12510.0,Spain,2011-07-20,2011-07,2011-07-18/2011-07-24,84.0
560635,POST,POSTAGE,3,2011-07-20 10:51:00,18.0,12521.0,Germany,2011-07-20,2011-07,2011-07-18/2011-07-24,54.0
560651,M,MANUAL,1,2011-07-20 11:38:00,451.42,15802.0,United Kingdom,2011-07-20,2011-07,2011-07-18/2011-07-24,451.42
560658,M,MANUAL,1,2011-07-20 11:42:00,451.42,,United Kingdom,2011-07-20,2011-07,2011-07-18/2011-07-24,451.42
560710,POST,POSTAGE,1,2011-07-20 12:51:00,15.0,14646.0,Netherlands,2011-07-20,2011-07,2011-07-18/2011-07-24,15.0
560728,POST,POSTAGE,2,2011-07-20 14:38:00,18.0,12520.0,Germany,2011-07-20,2011-07,2011-07-18/2011-07-24,36.0
560755,DOT,DOTCOM POSTAGE,1,2011-07-20 16:00:00,0.35,,United Kingdom,2011-07-20,2011-07,2011-07-18/2011-07-24,0.35
560772,DOT,DOTCOM POSTAGE,1,2011-07-20 16:12:00,268.05,,United Kingdom,2011-07-20,2011-07,2011-07-18/2011-07-24,268.05
560773,DOT,DOTCOM POSTAGE,1,2011-07-20 16:17:00,252.11,,United Kingdom,2011-07-20,2011-07,2011-07-18/2011-07-24,252.11
560777,DOT,DOTCOM POSTAGE,1,2011-07-21 09:30:00,79.0,,United Kingdom,2011-07-21,2011-07,2011-07-18/2011-07-24,79.0
560778,DOT,DOTCOM POSTAGE,1,2011-07-21 09:30:00,79.83,,United Kingdom,2011-07-21,2011-07,2011-07-18/2011-07-24,79.83
560779,DOT,DOTCOM POSTAGE,1,2011-07-21 09:30:00,178.71,,United Kingdom,2011-07-21,2011-07,2011-07-18/2011-07-24,178.71
560780,DOT,DOTCOM POSTAGE,1,2011-07-21 09:31:00,233.04,,United Kingdom,2011-07-21,2011-07,2011-07-18/2011-07-24,233.04
560783,POST,POSTAGE,4,2011-07-21 10:24:00,15.0,15108.0,European Community,2011-07-21,2011-07,2011-07-18/2011-07-24,60.0
560876,POST,POSTAGE,6,2011-07-21 15:14:00,18.0,12626.0,Germany,2011-07-21,2011-07,2011-07-18/2011-07-24,108.0
560900,M,MANUAL,1,2011-07-21 17:33:00,2.95,,United Kingdom,2011-07-21,2011-07,2011-07-18/2011-07-24,2.95
560901,POST,POSTAGE,7,2011-07-21 17:39:00,18.0,12476.0,Germany,2011-07-21,2011-07,2011-07-18/2011-07-24,126.0
560926,DOT,DOTCOM POSTAGE,1,2011-07-22 09:20:00,356.7,,United Kingdom,2011-07-22,2011-07,2011-07-18/2011-07-24,356.7
560991,POST,POSTAGE,3,2011-07-22 13:29:00,40.0,12438.0,Norway,2011-07-22,2011-07,2011-07-18/2011-07-24,120.0
560997,POST,POSTAGE,4,2011-07-22 13:59:00,18.0,12627.0,Germany,2011-07-22,2011-07,2011-07-18/2011-07-24,72.0
561029,POST,POSTAGE,2,2011-07-24 11:25:00,18.0,12490.0,France,2011-07-24,2011-07,2011-07-18/2011-07-24,36.0
561037,POST,POSTAGE,3,2011-07-24 11:55:00,18.0,12472.0,Germany,2011-07-24,2011-07,2011-07-18/2011-07-24,54.0
561057,POST,POSTAGE,1,2011-07-24 13:18:00,2.9,17935.0,United Kingdom,2011-07-24,2011-07,2011-07-18/2011-07-24,2.9
561090,DOT,DOTCOM POSTAGE,1,2011-07-25 09:55:00,53.54,,United Kingdom,2011-07-25,2011-07,2011-07-25/2011-07-31,53.54
561091,DOT,DOTCOM POSTAGE,1,2011-07-25 09:55:00,75.79,,United Kingdom,2011-07-25,2011-07,2011-07-25/2011-07-31,75.79
561093,POST,POSTAGE,6,2011-07-25 10:01:00,28.0,12540.0,Spain,2011-07-25,2011-07,2011-07-25/2011-07-31,168.0
561094,POST,POSTAGE,2,2011-07-25 10:04:00,18.0,12474.0,Germany,2011-07-25,2011-07,2011-07-25/2011-07-31,36.0
561102,POST,POSTAGE,1,2011-07-25 11:17:00,18.0,12412.0,Denmark,2011-07-25,2011-07,2011-07-25/2011-07-31,18.0
561116,POST,POSTAGE,5,2011-07-25 12:22:00,40.0,13520.0,Switzerland,2011-07-25,2011-07,2011-07-25/2011-07-31,200.0
561209,DOT,DOTCOM POSTAGE,1,2011-07-25 16:57:00,299.72,,United Kingdom,2011-07-25,2011-07,2011-07-25/2011-07-31,299.72
561214,DOT,DOTCOM POSTAGE,1,2011-07-25 17:00:00,135.08,,United Kingdom,2011-07-25,2011-07,2011-07-25/2011-07-31,135.08
561216,POST,POSTAGE,8,2011-07-25 17:04:00,15.0,14606.0,United Kingdom,2011-07-25,2011-07,2011-07-25/2011-07-31,120.0
561217,DOT,DOTCOM POSTAGE,1,2011-07-25 17:09:00,234.63,,United Kingdom,2011-07-25,2011-07,2011-07-25/2011-07-31,234.63
561218,DOT,DOTCOM POSTAGE,1,2011-07-25 17:11:00,162.95,,United Kingdom,2011-07-25,2011-07,2011-07-25/2011-07-31,162.95
561245,DOT,DOTCOM POSTAGE,1,2011-07-26 11:27:00,6.58,,United Kingdom,2011-07-26,2011-07,2011-07-25/2011-07-31,6.58
561368,POST,POSTAGE,1,2011-07-26 16:00:00,36.5,14866.0,United Kingdom,2011-07-26,2011-07,2011-07-25/2011-07-31,36.5
561369,DOT,DOTCOM POSTAGE,1,2011-07-26 16:22:00,151.61,,United Kingdom,2011-07-26,2011-07,2011-07-25/2011-07-31,151.61
561371,DOT,DOTCOM POSTAGE,1,2011-07-26 16:25:00,122.99,,United Kingdom,2011-07-26,2011-07,2011-07-25/2011-07-31,122.99
561372,POST,POSTAGE,1,2011-07-26 16:27:00,13.31,,United Kingdom,2011-07-26,2011-07,2011-07-25/2011-07-31,13.31
561468,POST,POSTAGE,5,2011-07-27 13:00:00,18.0,12709.0,Germany,2011-07-27,2011-07,2011-07-25/2011-07-31,90.0
561470,POST,POSTAGE,1,2011-07-27 13:14:00,18.0,12523.0,France,2011-07-27,2011-07,2011-07-25/2011-07-31,18.0
561507,POST,POSTAGE,7,2011-07-27 14:21:00,15.0,12397.0,Belgium,2011-07-27,2011-07,2011-07-25/2011-07-31,105.0
561513,DOT,DOTCOM POSTAGE,1,2011-07-27 15:12:00,114.62,,United Kingdom,2011-07-27,2011-07,2011-07-25/2011-07-31,114.62
561515,DOT,DOTCOM POSTAGE,1,2011-07-27 15:16:00,133.3,,United Kingdom,2011-07-27,2011-07,2011-07-25/2011-07-31,133.3
561583,POST,POSTAGE,3,2011-07-28 10:33:00,18.0,13813.0,Germany,2011-07-28,2011-07,2011-07-25/2011-07-31,54.0
561651,DOT,DOTCOM POSTAGE,1,2011-07-28 15:36:00,180.5,,United Kingdom,2011-07-28,2011-07,2011-07-25/2011-07-31,180.5
561662,POST,POSTAGE,2,2011-07-28 16:28:00,15.0,12407.0,Belgium,2011-07-28,2011-07,2011-07-25/2011-07-31,30.0
561669,POST,POSTAGE,6,2011-07-28 17:09:00,28.0,12507.0,Spain,2011-07-28,2011-07,2011-07-25/2011-07-31,168.0
561795,POST,POSTAGE,3,2011-07-29 13:28:00,18.0,12716.0,France,2011-07-29,2011-07,2011-07-25/2011-07-31,54.0
561820,DOT,DOTCOM POSTAGE,1,2011-07-29 16:00:00,185.66,,United Kingdom,2011-07-29,2011-07,2011-07-25/2011-07-31,185.66
561885,M,MANUAL,2,2011-07-31 13:13:00,4.95,15532.0,United Kingdom,2011-07-31,2011-07,2011-07-25/2011-07-31,9.9
561890,POST,POSTAGE,2,2011-07-31 14:17:00,40.0,12697.0,Sweden,2011-07-31,2011-07,2011-07-25/2011-07-31,80.0
561894,M,MANUAL,1,2011-07-31 15:00:00,0.08,14456.0,United Kingdom,2011-07-31,2011-07,2011-07-25/2011-07-31,0.08
561894,M,MANUAL,36,2011-07-31 15:00:00,0.08,14456.0,United Kingdom,2011-07-31,2011-07,2011-07-25/2011-07-31,2.88
561898,POST,POSTAGE,7,2011-07-31 15:25:00,40.0,12456.0,Switzerland,2011-07-31,2011-07,2011-07-25/2011-07-31,280.0
561902,M,MANUAL,1,2011-07-31 15:50:00,30.0,17404.0,Sweden,2011-07-31,2011-07,2011-07-25/2011-07-31,30.0
561911,POST,POSTAGE,6,2011-08-01 10:26:00,18.0,12534.0,Germany,2011-08-01,2011-08,2011-08-01/2011-08-07,108.0
561916,M,MANUAL,1,2011-08-01 11:44:00,250.0,15581.0,United Kingdom,2011-08-01,2011-08,2011-08-01/2011-08-07,250.0
562024,DOT,DOTCOM POSTAGE,1,2011-08-01 16:07:00,142.94,,United Kingdom,2011-08-01,2011-08,2011-08-01/2011-08-07,142.94
562034,POST,POSTAGE,6,2011-08-02 09:14:00,15.0,12449.0,Belgium,2011-08-02,2011-08,2011-08-01/2011-08-07,90.0
562035,POST,POSTAGE,2,2011-08-02 09:29:00,18.0,12627.0,Germany,2011-08-02,2011-08,2011-08-01/2011-08-07,36.0
562037,POST,POSTAGE,3,2011-08-02 09:34:00,15.0,13023.0,United Kingdom,2011-08-02,2011-08,2011-08-01/2011-08-07,45.0
562038,POST,POSTAGE,1,2011-08-02 09:35:00,18.0,12633.0,Germany,2011-08-02,2011-08,2011-08-01/2011-08-07,18.0
562047,POST,POSTAGE,1,2011-08-02 10:38:00,4.95,17788.0,United Kingdom,2011-08-02,2011-08,2011-08-01/2011-08-07,4.95
562113,DOT,DOTCOM POSTAGE,1,2011-08-02 16:11:00,150.59,,United Kingdom,2011-08-02,2011-08,2011-08-01/2011-08-07,150.59
562114,DOT,DOTCOM POSTAGE,1,2011-08-02 16:14:00,119.51,,United Kingdom,2011-08-02,2011-08,2011-08-01/2011-08-07,119.51
562207,POST,POSTAGE,9,2011-08-03 12:56:00,15.0,12643.0,France,2011-08-03,2011-08,2011-08-01/2011-08-07,135.0
562264,DOT,DOTCOM POSTAGE,1,2011-08-03 16:14:00,133.06,,United Kingdom,2011-08-03,2011-08,2011-08-01/2011-08-07,133.06
562273,POST,POSTAGE,6,2011-08-04 09:55:00,28.0,12502.0,Spain,2011-08-04,2011-08,2011-08-01/2011-08-07,168.0
562274,POST,POSTAGE,2,2011-08-04 10:00:00,40.0,12704.0,Finland,2011-08-04,2011-08,2011-08-01/2011-08-07,80.0
562275,POST,POSTAGE,2,2011-08-04 10:04:00,18.0,12689.0,France,2011-08-04,2011-08,2011-08-01/2011-08-07,36.0
562287,POST,POSTAGE,1,2011-08-04 11:07:00,28.0,12455.0,Spain,2011-08-04,2011-08,2011-08-01/2011-08-07,28.0
562347,M,MANUAL,1,2011-08-04 12:22:00,0.42,13263.0,United Kingdom,2011-08-04,2011-08,2011-08-01/2011-08-07,0.42
562370,POST,POSTAGE,4,2011-08-04 14:20:00,18.0,12626.0,Germany,2011-08-04,2011-08,2011-08-01/2011-08-07,72.0
562417,DOT,DOTCOM POSTAGE,1,2011-08-04 16:32:00,141.5,,United Kingdom,2011-08-04,2011-08,2011-08-01/2011-08-07,141.5
562420,DOT,DOTCOM POSTAGE,1,2011-08-04 16:38:00,170.98,,United Kingdom,2011-08-04,2011-08,2011-08-01/2011-08-07,170.98
562435,POST,POSTAGE,2,2011-08-04 17:51:00,18.0,12693.0,Germany,2011-08-04,2011-08,2011-08-01/2011-08-07,36.0
562445,POST,POSTAGE,3,2011-08-04 18:51:00,18.0,12417.0,Belgium,2011-08-04,2011-08,2011-08-01/2011-08-07,54.0
562450,POST,POSTAGE,3,2011-08-05 08:40:00,18.0,12562.0,France,2011-08-05,2011-08,2011-08-01/2011-08-07,54.0
562460,M,MANUAL,6,2011-08-05 11:19:00,0.85,17841.0,United Kingdom,2011-08-05,2011-08,2011-08-01/2011-08-07,5.1
562520,POST,POSTAGE,1,2011-08-05 12:38:00,18.0,12599.0,France,2011-08-05,2011-08,2011-08-01/2011-08-07,18.0
562527,POST,POSTAGE,2,2011-08-05 13:49:00,18.0,12647.0,Germany,2011-08-05,2011-08,2011-08-01/2011-08-07,36.0
562528,POST,POSTAGE,4,2011-08-05 13:52:00,28.0,12610.0,Italy,2011-08-05,2011-08,2011-08-01/2011-08-07,112.0
562537,POST,POSTAGE,5,2011-08-05 15:02:00,18.0,12517.0,Germany,2011-08-05,2011-08,2011-08-01/2011-08-07,90.0
562553,DOT,DOTCOM POSTAGE,1,2011-08-05 16:34:00,214.11,,United Kingdom,2011-08-05,2011-08,2011-08-01/2011-08-07,214.11
562600,POST,POSTAGE,1,2011-08-08 10:01:00,40.0,12676.0,Sweden,2011-08-08,2011-08,2011-08-08/2011-08-14,40.0
562605,POST,POSTAGE,2,2011-08-08 10:59:00,18.0,12530.0,Germany,2011-08-08,2011-08,2011-08-08/2011-08-14,36.0
562650,POST,POSTAGE,2,2011-08-08 13:12:00,40.0,17404.0,Sweden,2011-08-08,2011-08,2011-08-08/2011-08-14,80.0
562715,DOT,DOTCOM POSTAGE,1,2011-08-08 15:34:00,204.85,,United Kingdom,2011-08-08,2011-08,2011-08-08/2011-08-14,204.85
562717,DOT,DOTCOM POSTAGE,1,2011-08-08 15:42:00,203.63,,United Kingdom,2011-08-08,2011-08,2011-08-08/2011-08-14,203.63
562729,POST,POSTAGE,1,2011-08-09 10:05:00,18.0,12569.0,Germany,2011-08-09,2011-08,2011-08-08/2011-08-14,18.0
562787,M,MANUAL,1,2011-08-09 13:44:00,208.34,15581.0,United Kingdom,2011-08-09,2011-08,2011-08-08/2011-08-14,208.34
562805,POST,POSTAGE,1,2011-08-09 14:51:00,3.59,,United Kingdom,2011-08-09,2011-08,2011-08-08/2011-08-14,3.59
562843,DOT,DOTCOM POSTAGE,1,2011-08-09 17:37:00,103.4,,United Kingdom,2011-08-09,2011-08,2011-08-08/2011-08-14,103.4
562844,POST,POSTAGE,7,2011-08-10 08:41:00,40.0,12444.0,Norway,2011-08-10,2011-08,2011-08-08/2011-08-14,280.0
562853,POST,POSTAGE,1,2011-08-10 10:15:00,18.0,13919.0,Denmark,2011-08-10,2011-08,2011-08-08/2011-08-14,18.0
562882,POST,POSTAGE,2,2011-08-10 11:23:00,40.0,12384.0,Switzerland,2011-08-10,2011-08,2011-08-08/2011-08-14,80.0
562933,DOT,DOTCOM POSTAGE,1,2011-08-10 16:51:00,150.17,,United Kingdom,2011-08-10,2011-08,2011-08-08/2011-08-14,150.17
562934,DOT,DOTCOM POSTAGE,1,2011-08-10 16:56:00,195.62,,United Kingdom,2011-08-10,2011-08,2011-08-08/2011-08-14,195.62
562946,M,MANUAL,1,2011-08-11 09:38:00,2500.0,15581.0,United Kingdom,2011-08-11,2011-08,2011-08-08/2011-08-14,2500.0
562955,DOT,DOTCOM POSTAGE,1,2011-08-11 10:14:00,4505.17,,United Kingdom,2011-08-11,2011-08,2011-08-08/2011-08-14,4505.17
563020,POST,POSTAGE,3,2011-08-11 12:58:00,40.0,12428.0,Finland,2011-08-11,2011-08,2011-08-08/2011-08-14,120.0
563025,POST,POSTAGE,1,2011-08-11 14:00:00,1.69,,United Kingdom,2011-08-11,2011-08,2011-08-08/2011-08-14,1.69
563037,POST,POSTAGE,3,2011-08-11 15:02:00,15.0,12362.0,Belgium,2011-08-11,2011-08,2011-08-08/2011-08-14,45.0
563093,DOT,DOTCOM POSTAGE,1,2011-08-11 17:28:00,176.41,,United Kingdom,2011-08-11,2011-08,2011-08-08/2011-08-14,176.41
563100,POST,POSTAGE,6,2011-08-12 09:57:00,40.0,12381.0,Norway,2011-08-12,2011-08,2011-08-08/2011-08-14,240.0
563137,M,MANUAL,1,2011-08-12 11:22:00,1.65,14534.0,United Kingdom,2011-08-12,2011-08,2011-08-08/2011-08-14,1.65
563172,POST,POSTAGE,1,2011-08-12 13:15:00,15.0,12399.0,Belgium,2011-08-12,2011-08,2011-08-08/2011-08-14,15.0
563189,POST,POSTAGE,2,2011-08-12 15:22:00,18.0,12682.0,France,2011-08-12,2011-08,2011-08-08/2011-08-14,36.0
563193,DOT,DOTCOM POSTAGE,1,2011-08-12 16:30:00,199.89,,United Kingdom,2011-08-12,2011-08,2011-08-08/2011-08-14,199.89
563195,DOT,DOTCOM POSTAGE,1,2011-08-12 16:36:00,222.49,,United Kingdom,2011-08-12,2011-08,2011-08-08/2011-08-14,222.49
563288,POST,POSTAGE,4,2011-08-15 12:53:00,18.0,12656.0,France,2011-08-15,2011-08,2011-08-15/2011-08-21,72.0
563345,POST,POSTAGE,2,2011-08-15 13:22:00,18.0,12619.0,Germany,2011-08-15,2011-08,2011-08-15/2011-08-21,36.0
563373,POST,POSTAGE,2,2011-08-16 10:02:00,18.0,12569.0,Germany,2011-08-16,2011-08,2011-08-15/2011-08-21,36.0
563383,POST,POSTAGE,1,2011-08-16 10:52:00,15.0,14407.0,United Kingdom,2011-08-16,2011-08,2011-08-15/2011-08-21,15.0
563443,POST,POSTAGE,1,2011-08-16 13:26:00,40.0,12641.0,Sweden,2011-08-16,2011-08,2011-08-15/2011-08-21,40.0
563480,POST,POSTAGE,1,2011-08-16 15:52:00,2.45,,United Kingdom,2011-08-16,2011-08,2011-08-15/2011-08-21,2.45
563518,POST,POSTAGE,2,2011-08-17 10:56:00,28.0,12421.0,Spain,2011-08-17,2011-08,2011-08-15/2011-08-21,56.0
563540,POST,POSTAGE,5,2011-08-17 12:04:00,18.0,12473.0,Germany,2011-08-17,2011-08,2011-08-15/2011-08-21,90.0
563548,POST,POSTAGE,3,2011-08-17 12:30:00,18.0,12528.0,Germany,2011-08-17,2011-08,2011-08-15/2011-08-21,54.0
563549,DOT,DOTCOM POSTAGE,1,2011-08-17 12:34:00,1154.67,,United Kingdom,2011-08-17,2011-08,2011-08-15/2011-08-21,1154.67
563565,M,MANUAL,12,2011-08-17 14:22:00,0.42,17338.0,United Kingdom,2011-08-17,2011-08,2011-08-15/2011-08-21,5.04
563576,M,MANUAL,1,2011-08-17 15:06:00,8.49,12748.0,United Kingdom,2011-08-17,2011-08,2011-08-15/2011-08-21,8.49
563662,POST,POSTAGE,2,2011-08-18 11:40:00,18.0,12729.0,France,2011-08-18,2011-08,2011-08-15/2011-08-21,36.0
563692,M,MANUAL,4,2011-08-18 13:01:00,2.1,17243.0,United Kingdom,2011-08-18,2011-08,2011-08-15/2011-08-21,8.4
563712,POST,POSTAGE,2,2011-08-18 15:44:00,18.0,12680.0,France,2011-08-18,2011-08,2011-08-15/2011-08-21,36.0
563749,POST,POSTAGE,2,2011-08-19 10:10:00,40.0,12360.0,Austria,2011-08-19,2011-08,2011-08-15/2011-08-21,80.0
563753,POST,POSTAGE,3,2011-08-19 10:51:00,18.0,12513.0,France,2011-08-19,2011-08,2011-08-15/2011-08-21,54.0
563776,POST,POSTAGE,2,2011-08-19 11:23:00,18.0,12600.0,Germany,2011-08-19,2011-08,2011-08-15/2011-08-21,36.0
563808,POST,POSTAGE,2,2011-08-19 11:46:00,18.0,12626.0,Germany,2011-08-19,2011-08,2011-08-15/2011-08-21,36.0
563820,M,MANUAL,1,2011-08-19 11:57:00,10.0,,United Kingdom,2011-08-19,2011-08,2011-08-15/2011-08-21,10.0
563852,POST,POSTAGE,2,2011-08-19 15:18:00,15.0,12395.0,Belgium,2011-08-19,2011-08,2011-08-15/2011-08-21,30.0
563853,POST,POSTAGE,8,2011-08-19 15:22:00,18.0,12560.0,Germany,2011-08-19,2011-08,2011-08-15/2011-08-21,144.0
563854,POST,POSTAGE,3,2011-08-19 15:24:00,15.0,12364.0,Belgium,2011-08-19,2011-08,2011-08-15/2011-08-21,45.0
563897,POST,POSTAGE,1,2011-08-21 10:44:00,18.0,12523.0,France,2011-08-21,2011-08,2011-08-15/2011-08-21,18.0
563914,POST,POSTAGE,2,2011-08-21 13:18:00,18.0,12518.0,Germany,2011-08-21,2011-08,2011-08-15/2011-08-21,36.0
563926,POST,POSTAGE,2,2011-08-21 14:42:00,18.0,12553.0,France,2011-08-21,2011-08,2011-08-15/2011-08-21,36.0
563936,POST,POSTAGE,1,2011-08-22 09:03:00,40.0,17828.0,Malta,2011-08-22,2011-08,2011-08-22/2011-08-28,40.0
563950,POST,POSTAGE,7,2011-08-22 10:39:00,18.0,12471.0,Germany,2011-08-22,2011-08,2011-08-22/2011-08-28,126.0
564039,POST,POSTAGE,2,2011-08-22 12:40:00,18.0,12645.0,Germany,2011-08-22,2011-08,2011-08-22/2011-08-28,36.0
564082,POST,POSTAGE,4,2011-08-23 08:51:00,18.0,12627.0,Germany,2011-08-23,2011-08,2011-08-22/2011-08-28,72.0
564086,POST,POSTAGE,1,2011-08-23 09:36:00,160.0,,Hong Kong,2011-08-23,2011-08,2011-08-22/2011-08-28,160.0
564140,POST,POSTAGE,2,2011-08-23 11:47:00,18.0,12621.0,Germany,2011-08-23,2011-08,2011-08-22/2011-08-28,36.0
564173,POST,POSTAGE,4,2011-08-23 14:23:00,18.0,12567.0,France,2011-08-23,2011-08,2011-08-22/2011-08-28,72.0
564196,POST,POSTAGE,1,2011-08-23 16:56:00,15.0,17315.0,United Kingdom,2011-08-23,2011-08,2011-08-22/2011-08-28,15.0
564201,POST,POSTAGE,2,2011-08-24 08:09:00,28.0,12540.0,Spain,2011-08-24,2011-08,2011-08-22/2011-08-28,56.0
564216,POST,POSTAGE,2,2011-08-24 09:23:00,18.0,12642.0,Germany,2011-08-24,2011-08,2011-08-22/2011-08-28,36.0
564221,DOT,DOTCOM POSTAGE,1,2011-08-24 09:36:00,1325.0,,United Kingdom,2011-08-24,2011-08,2011-08-22/2011-08-28,1325.0
564226,POST,POSTAGE,2,2011-08-24 10:13:00,18.0,12523.0,France,2011-08-24,2011-08,2011-08-22/2011-08-28,36.0
564307,M,MANUAL,1,2011-08-24 12:32:00,2.1,17865.0,United Kingdom,2011-08-24,2011-08,2011-08-22/2011-08-28,2.1
564328,POST,POSTAGE,2,2011-08-24 13:42:00,18.0,12662.0,Germany,2011-08-24,2011-08,2011-08-22/2011-08-28,36.0
564329,POST,POSTAGE,2,2011-08-24 13:55:00,18.0,12569.0,Germany,2011-08-24,2011-08,2011-08-22/2011-08-28,36.0
564337,POST,POSTAGE,1,2011-08-24 14:40:00,18.0,12649.0,Germany,2011-08-24,2011-08,2011-08-22/2011-08-28,18.0
564360,POST,POSTAGE,3,2011-08-24 16:13:00,18.0,12471.0,Germany,2011-08-24,2011-08,2011-08-22/2011-08-28,54.0
564367,POST,POSTAGE,1,2011-08-25 09:18:00,18.0,12712.0,Germany,2011-08-25,2011-08,2011-08-22/2011-08-28,18.0
564372,POST,POSTAGE,6,2011-08-25 09:55:00,18.0,12714.0,France,2011-08-25,2011-08,2011-08-22/2011-08-28,108.0
564378,POST,POSTAGE,3,2011-08-25 10:26:00,15.0,12417.0,Belgium,2011-08-25,2011-08,2011-08-22/2011-08-28,45.0
564471,POST,POSTAGE,1,2011-08-25 12:26:00,18.0,12583.0,France,2011-08-25,2011-08,2011-08-22/2011-08-28,18.0
564475,POST,POSTAGE,1,2011-08-25 12:50:00,18.0,12500.0,Germany,2011-08-25,2011-08,2011-08-22/2011-08-28,18.0
564476,POST,POSTAGE,1,2011-08-25 12:57:00,40.0,12610.0,Italy,2011-08-25,2011-08,2011-08-22/2011-08-28,40.0
564479,POST,POSTAGE,2,2011-08-25 13:12:00,18.0,12682.0,France,2011-08-25,2011-08,2011-08-22/2011-08-28,36.0
564481,POST,POSTAGE,3,2011-08-25 13:33:00,15.0,12464.0,Belgium,2011-08-25,2011-08,2011-08-22/2011-08-28,45.0
564516,DOT,DOTCOM POSTAGE,1,2011-08-25 14:45:00,309.75,,United Kingdom,2011-08-25,2011-08,2011-08-22/2011-08-28,309.75
564530,M,MANUAL,1,2011-08-25 14:57:00,312.5,,United Kingdom,2011-08-25,2011-08,2011-08-22/2011-08-28,312.5
564531,POST,POSTAGE,2,2011-08-25 15:04:00,18.0,12624.0,France,2011-08-25,2011-08,2011-08-22/2011-08-28,36.0
564539,POST,POSTAGE,2,2011-08-25 15:22:00,40.0,12715.0,Sweden,2011-08-25,2011-08,2011-08-22/2011-08-28,80.0
564558,POST,POSTAGE,2,2011-08-26 08:59:00,40.0,12704.0,Finland,2011-08-26,2011-08,2011-08-22/2011-08-28,80.0
564638,POST,POSTAGE,1,2011-08-26 12:54:00,18.0,13812.0,Germany,2011-08-26,2011-08,2011-08-22/2011-08-28,18.0
564649,POST,POSTAGE,1,2011-08-26 14:13:00,15.0,15611.0,United Kingdom,2011-08-26,2011-08,2011-08-22/2011-08-28,15.0
564665,POST,POSTAGE,1,2011-08-26 14:48:00,1.1,,United Kingdom,2011-08-26,2011-08,2011-08-22/2011-08-28,1.1
564666,POST,POSTAGE,1,2011-08-26 14:51:00,18.0,12492.0,Germany,2011-08-26,2011-08,2011-08-22/2011-08-28,18.0
564670,POST,POSTAGE,6,2011-08-26 15:44:00,18.0,12683.0,France,2011-08-26,2011-08,2011-08-22/2011-08-28,108.0
564749,POST,POSTAGE,2,2011-08-30 08:15:00,18.0,12708.0,Germany,2011-08-30,2011-08,2011-08-29/2011-09-04,36.0
564754,DOT,DOTCOM POSTAGE,1,2011-08-30 10:29:00,186.87,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,186.87
564755,DOT,DOTCOM POSTAGE,1,2011-08-30 10:31:00,170.92,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,170.92
564756,DOT,DOTCOM POSTAGE,1,2011-08-30 10:33:00,165.2,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,165.2
564757,DOT,DOTCOM POSTAGE,1,2011-08-30 10:36:00,198.09,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,198.09
564758,DOT,DOTCOM POSTAGE,1,2011-08-30 10:39:00,252.37,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,252.37
564760,DOT,DOTCOM POSTAGE,1,2011-08-30 10:47:00,191.06,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,191.06
564764,DOT,DOTCOM POSTAGE,1,2011-08-30 10:49:00,11.17,14096.0,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,11.17
564817,DOT,DOTCOM POSTAGE,1,2011-08-30 12:02:00,177.63,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,177.63
564818,DOT,DOTCOM POSTAGE,1,2011-08-30 12:10:00,192.71,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,192.71
564819,POST,POSTAGE,1,2011-08-30 12:11:00,40.0,12814.0,Poland,2011-08-30,2011-08,2011-08-29/2011-09-04,40.0
564820,DOT,DOTCOM POSTAGE,1,2011-08-30 12:16:00,150.35,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,150.35
564825,DOT,DOTCOM POSTAGE,1,2011-08-30 12:26:00,124.83,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,124.83
564835,DOT,DOTCOM POSTAGE,1,2011-08-30 12:31:00,176.72,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,176.72
564837,DOT,DOTCOM POSTAGE,1,2011-08-30 12:40:00,177.63,,United Kingdom,2011-08-30,2011-08,2011-08-29/2011-09-04,177.63
