stock_code,description,invoice_month,monthly_units,monthly_revenue,order_count,avg_unit_price
22491,PACK OF 12 COLOURED PENCILS,2011-10,223,195.79,29,0.9575862068965517
22491,PACK OF 12 COLOURED PENCILS,2011-11,477,371.13,29,0.9217241379310345
22491,PACK OF 12 COLOURED PENCILS,2011-12,31,27.13,7,0.9614285714285714
22492,MINI PAINT SET VINTAGE,2010-12,2710,1616.8000000000002,32,0.83
22492,MINI PAINT SET VINTAGE,2011-01,1914,1181.67,20,0.7835
22492,MINI PAINT SET VINTAGE,2011-02,829,538.85,19,0.65
22492,MINI PAINT SET VINTAGE,2011-03,2768,1753.7600000000002,33,0.7457575757575757
22492,MINI PAINT SET VINTAGE,2011-04,1556,961.6400000000001,25,0.7636
22492,MINI PAINT SET VINTAGE,2011-05,1840,1171.1200000000001,27,0.7188888888888889
22492,MINI PAINT SET VINTAGE,2011-06,1449,890.13,26,0.7969230769230768
22492,MINI PAINT SET VINTAGE,2011-07,1910,1185.8600000000001,22,0.69
22492,MINI PAINT SET VINTAGE,2011-08,1589,980.1500000000001,30,0.712
22492,MINI PAINT SET VINTAGE,2011-09,3373,2101.75,43,0.83
22492,MINI PAINT SET VINTAGE,2011-10,3215,1976.8300000000002,38,0.6936842105263158
22492,MINI PAINT SET VINTAGE,2011-11,3188,2385.54,57,0.95
22492,MINI PAINT SET VINTAGE,2011-12,292,193.72000000000003,8,0.895
22493,PAINT YOUR OWN CANVAS SET,2010-12,175,291.11999999999995,20,1.982
22493,PAINT YOUR OWN CANVAS SET,2011-01,122,198.39999999999998,17,2.0323529411764705
22493,PAINT YOUR OWN CANVAS SET,2011-02,97,164.96999999999997,12,1.9233333333333331
22493,PAINT YOUR OWN CANVAS SET,2011-03,156,263.96,16,1.855
22493,PAINT YOUR OWN CANVAS SET,2011-04,72,118.79999999999998,6,1.6499999999999997
22493,PAINT YOUR OWN CANVAS SET,2011-05,123,202.94999999999996,12,1.6499999999999997
22493,PAINT YOUR OWN CANVAS SET,2011-06,164,280.43999999999994,18,1.9952631578947366
22493,PAINT YOUR OWN CANVAS SET,2011-07,126,211.17999999999998,16,1.855
22493,PAINT YOUR OWN CANVAS SET,2011-08,835,1233.75,13,1.619230769230769
22493,PAINT YOUR OWN CANVAS SET,2011-09,103,173.23,15,1.7593333333333334
22493,PAINT YOUR OWN CANVAS SET,2011-10,185,313.45,21,1.8842857142857143
22493,PAINT YOUR OWN CANVAS SET,2011-11,204,359.55999999999995,42,2.031395348837209
22493,PAINT YOUR OWN CANVAS SET,2011-12,99,174.82999999999998,12,2.1966666666666668
22494,EMERGENCY FIRST AID TIN,2010-12,125,167.59,21,1.67
22494,EMERGENCY FIRST AID TIN,2011-01,118,165.9,24,1.8150000000000002
22494,EMERGENCY FIRST AID TIN,2011-02,30,50.81,13,1.9946153846153847
22494,EMERGENCY FIRST AID TIN,2011-03,70,98.39,15,1.7339999999999998
22494,EMERGENCY FIRST AID TIN,2011-04,163,198.82000000000002,16,1.7675
22494,EMERGENCY FIRST AID TIN,2011-05,110,153.23,20,1.855
22494,EMERGENCY FIRST AID TIN,2011-06,48,74.52,18,1.9894444444444446
22494,EMERGENCY FIRST AID TIN,2011-07,133,172.21,21,2.0476190476190474
22494,EMERGENCY FIRST AID TIN,2011-08,46,84.12,21,1.999047619047619
22494,EMERGENCY FIRST AID TIN,2011-09,91,125.85,17,1.8194117647058823
22494,EMERGENCY FIRST AID TIN,2011-10,45,81.66,18,1.9222222222222223
22494,EMERGENCY FIRST AID TIN,2011-11,94,165.9,33,2.0566666666666666
22494,EMERGENCY FIRST AID TIN,2011-12,15,33.269999999999996,8,2.1574999999999998
22495,SET OF 2 ROUND TINS CAMEMBERT,2010-12,32,144.72,14,5.275714285714286
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-01,8,23.6,5,2.95
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-02,23,67.85000000000001,7,2.95
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-03,14,41.300000000000004,6,2.9500000000000006
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-04,1,2.95,1,2.95
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-05,5,14.75,3,2.9500000000000006
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-06,22,67.74000000000001,7,3.355714285714286
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-07,7,20.650000000000002,2,2.95
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-08,3,11.690000000000001,2,4.37
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-09,29,94.07000000000001,11,3.7245454545454546
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-10,15,47.09,5,3.518
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-11,25,104.99000000000001,18,4.37
22495,SET OF 2 ROUND TINS CAMEMBERT,2011-12,98,107.42,17,2.554705882352941
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2010-12,9,29.510000000000005,4,3.6900000000000004
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-01,17,52.99,7,3.355714285714286
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-02,4,11.8,4,2.95
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-03,6,17.700000000000003,3,2.9500000000000006
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-04,8,23.6,2,2.95
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-05,8,23.6,5,2.95
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-06,3,8.850000000000001,3,2.9500000000000006
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-07,10,32.34,5,3.518
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-08,8,29.28,4,3.66
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-09,18,55.940000000000005,6,3.4233333333333333
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-10,26,82.38000000000001,11,3.4663636363636368
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-11,25,79.43,16,3.305
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2011-12,111,87.69,9,0.79
22497,SET OF 2 TINS VINTAGE BATHROOM,2010-12,34,216.24,19,7.137368421052632
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-01,36,165.12,8,5.765
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-02,22,105.62,9,5.147777777777778
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-03,17,96.49,9,6.494444444444444
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-04,22,113.69999999999999,10,6.27
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-05,24,114.12,9,5.596666666666667
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-06,11,58.87,7,5.981428571428571
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-07,5,37.41,5,7.481999999999999
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-08,20,89.03999999999999,8,4.755
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-09,19,84.78999999999999,8,4.755
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-10,8,34.0,4,4.25
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-11,5,21.25,3,4.25
22497,SET OF 2 TINS VINTAGE BATHROOM,2011-12,1,4.25,1,4.25
22498,WOODEN REGATTA BUNTING,2010-12,8,74.68,7,8.851428571428572
22498,WOODEN REGATTA BUNTING,2011-01,24,171.18,11,7.346363636363637
22498,WOODEN REGATTA BUNTING,2011-02,15,100.44,10,7.069
22498,WOODEN REGATTA BUNTING,2011-03,46,286.72,19,6.635263157894737
22498,WOODEN REGATTA BUNTING,2011-04,44,290.18,15,7.408
22498,WOODEN REGATTA BUNTING,2011-05,24,180.54000000000002,10,9.022
22498,WOODEN REGATTA BUNTING,2011-06,55,320.56,18,6.461666666666667
22498,WOODEN REGATTA BUNTING,2011-07,55,296.29,26,5.406538461538461
22498,WOODEN REGATTA BUNTING,2011-08,19,121.9,8,7.05625
22498,WOODEN REGATTA BUNTING,2011-09,8,47.6,5,5.95
22498,WOODEN REGATTA BUNTING,2011-10,15,95.76,8,6.76375
22498,WOODEN REGATTA BUNTING,2011-11,17,110.0,10,6.835000000000001
22498,WOODEN REGATTA BUNTING,2011-12,3,20.189999999999998,3,6.7299999999999995
22499,WOODEN UNION JACK BUNTING,2010-12,35,221.79000000000002,11,7.180909090909092
22499,WOODEN UNION JACK BUNTING,2011-01,140,818.12,30,6.546666666666667
22499,WOODEN UNION JACK BUNTING,2011-02,137,850.25,31,6.402903225806452
22499,WOODEN UNION JACK BUNTING,2011-03,623,3623.9,91,6.599782608695653
22499,WOODEN UNION JACK BUNTING,2011-04,642,4191.03,107,7.022962962962963
22499,WOODEN UNION JACK BUNTING,2011-05,110,699.98,20,7.970000000000001
22499,WOODEN UNION JACK BUNTING,2011-06,68,417.5,16,7.36529411764706
22499,WOODEN UNION JACK BUNTING,2011-07,183,948.9000000000001,35,5.4791428571428575
22499,WOODEN UNION JACK BUNTING,2011-08,35,215.12,12,6.605
22499,WOODEN UNION JACK BUNTING,2011-09,28,179.62,12,7.035
22499,WOODEN UNION JACK BUNTING,2011-10,21,162.18,11,8.15090909090909
22499,WOODEN UNION JACK BUNTING,2011-11,46,310.63,24,6.90375
22499,WOODEN UNION JACK BUNTING,2011-12,23,153.23,7,6.952857142857143
22500,SET OF 2 TINS JARDIN DE PROVENCE,2010-12,10,55.57,6,5.961666666666667
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-01,12,59.400000000000006,6,4.95
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-02,12,71.08,5,6.118
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-03,27,151.17000000000002,13,6.297692307692308
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-04,21,103.95,5,4.95
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-05,11,54.45,4,4.95
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-06,18,89.1,8,4.95
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-07,3,32.37,2,10.79
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-08,9,56.230000000000004,6,6.896666666666666
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-09,11,60.29,7,5.784285714285715
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-10,12,65.24,6,5.923333333333333
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-11,11,54.45,9,4.95
22500,SET OF 2 TINS JARDIN DE PROVENCE,2011-12,91,113.75,19,1.25
22501,PICNIC BASKET WICKER LARGE,2010-12,41,701.23,29,17.340344827586208
22501,PICNIC BASKET WICKER LARGE,2011-01,76,796.96,23,13.613478260869567
22501,PICNIC BASKET WICKER LARGE,2011-02,104,1008.56,31,11.208387096774192
22501,PICNIC BASKET WICKER LARGE,2011-03,104,1239.24,49,13.23877551020408
22501,PICNIC BASKET WICKER LARGE,2011-04,216,2401.7599999999998,80,13.283124999999998
22501,PICNIC BASKET WICKER LARGE,2011-05,615,5832.04,97,12.652164948453608
22501,PICNIC BASKET WICKER LARGE,2011-06,150,1991.1599999999999,61,16.008196721311474
22501,PICNIC BASKET WICKER LARGE,2011-07,192,3839.92,41,18.674878048780485
22501,PICNIC BASKET WICKER LARGE,2011-08,35,619.2499999999999,17,16.326470588235296
22501,PICNIC BASKET WICKER LARGE,2011-09,8,155.48,7,19.24142857142857
22501,PICNIC BASKET WICKER LARGE,2011-10,45,557.4599999999999,7,17.485714285714284
22501,PICNIC BASKET WICKER LARGE,2011-11,16,159.2,3,9.95
22502,PICNIC BASKET WICKER SMALL,2010-12,174,1120.8600000000001,52,7.171538461538462
22502,PICNIC BASKET WICKER SMALL,2011-01,234,1311.64,45,6.543478260869565
22502,PICNIC BASKET WICKER SMALL,2011-02,178,1157.16,60,7.398666666666666
22502,PICNIC BASKET WICKER SMALL,2011-03,308,1942.02,64,7.265
22502,PICNIC BASKET WICKER SMALL,2011-04,265,1679.43,68,7.121304347826087
22502,PICNIC BASKET WICKER SMALL,2011-05,503,2905.65,88,7.1212359550561795
22502,PICNIC BASKET WICKER SMALL,2011-06,197,40618.9,39,42.99666666666666
22502,PICNIC BASKET WICKER SMALL,2011-07,42,438.65999999999997,29,10.456206896551723
22502,PICNIC BASKET WICKER SMALL,2011-08,29,196.75,14,6.6414285714285715
22502,PICNIC BASKET WICKER SMALL,2011-09,7,37.7,4,4.9625
22503,CABIN BAG VINTAGE PAISLEY,2010-12,24,485.92,6,28.403333333333332
22503,CABIN BAG VINTAGE PAISLEY,2011-01,14,203.45,6,16.908333333333335
22503,CABIN BAG VINTAGE PAISLEY,2011-02,18,302.7,2,18.85
22503,CABIN BAG VINTAGE PAISLEY,2011-04,1,29.95,1,29.95
22503,CABIN BAG VINTAGE PAISLEY,2011-06,9,189.63,4,23.29
22503,CABIN BAG VINTAGE PAISLEY,2011-07,10,179.62,9,18.11
22503,CABIN BAG VINTAGE PAISLEY,2011-08,4,119.8,1,29.95
22503,CABIN BAG VINTAGE PAISLEY,2011-10,16,419.2,3,28.28333333333333
22503,CABIN BAG VINTAGE PAISLEY,2011-11,3,79.85,2,27.45
22504,CABIN BAG VINTAGE RETROSPOT,2010-12,68,1004.6,11,17.44090909090909
22504,CABIN BAG VINTAGE RETROSPOT,2011-01,35,551.04,13,17.911538461538463
22504,CABIN BAG VINTAGE RETROSPOT,2011-02,12,153.0,1,12.75
22504,CABIN BAG VINTAGE RETROSPOT,2011-03,3,89.85,3,29.95
22504,CABIN BAG VINTAGE RETROSPOT,2011-05,2,88.24,2,44.12
22504,CABIN BAG VINTAGE RETROSPOT,2011-06,30,580.52,5,30.29
22504,CABIN BAG VINTAGE RETROSPOT,2011-07,59,1189.27,23,20.540434782608692
22504,CABIN BAG VINTAGE RETROSPOT,2011-08,4,119.8,1,29.95
22504,CABIN BAG VINTAGE RETROSPOT,2011-10,6,179.7,4,29.95
22504,CABIN BAG VINTAGE RETROSPOT,2011-11,25,628.75,3,26.616666666666664
22504,CABIN BAG VINTAGE RETROSPOT,2011-12,3,89.85,2,29.95
22505,MEMO BOARD COTTAGE DESIGN,2010-12,78,483.22,32,6.4675
22505,MEMO BOARD COTTAGE DESIGN,2011-01,282,1256.61,27,5.287407407407407
22505,MEMO BOARD COTTAGE DESIGN,2011-02,130,598.94,22,5.12
22505,MEMO BOARD COTTAGE DESIGN,2011-03,175,788.09,22,5.088181818181818
22505,MEMO BOARD COTTAGE DESIGN,2011-04,64,317.52,16,5.63625
22505,MEMO BOARD COTTAGE DESIGN,2011-05,150,686.98,24,5.349166666666666
22505,MEMO BOARD COTTAGE DESIGN,2011-06,68,336.6,18,4.95
22505,MEMO BOARD COTTAGE DESIGN,2011-07,89,459.55,19,5.574210526315789
22505,MEMO BOARD COTTAGE DESIGN,2011-08,42,237.1,17,6.667647058823529
22505,MEMO BOARD COTTAGE DESIGN,2011-09,97,469.91,22,5.935217391304348
22505,MEMO BOARD COTTAGE DESIGN,2011-10,107,570.53,40,5.826
22505,MEMO BOARD COTTAGE DESIGN,2011-11,152,736.32,39,5.381282051282051
22505,MEMO BOARD COTTAGE DESIGN,2011-12,23,143.05,13,6.618571428571428
22507,MEMO BOARD RETROSPOT  DESIGN,2010-12,278,1258.64,28,7.729285714285714
22507,MEMO BOARD RETROSPOT  DESIGN,2011-01,186,900.7,36,6.189444444444444
22507,MEMO BOARD RETROSPOT  DESIGN,2011-02,370,1607.19,35,6.027142857142857
22507,MEMO BOARD RETROSPOT  DESIGN,2011-03,389,1620.8300000000002,33,6.134242424242425
22507,MEMO BOARD RETROSPOT  DESIGN,2011-04,182,796.34,28,5.536785714285714
22507,MEMO BOARD RETROSPOT  DESIGN,2011-05,75,423.81,31,6.457096774193548
22507,MEMO BOARD RETROSPOT  DESIGN,2011-06,306,1304.46,29,6.062068965517242
22507,MEMO BOARD RETROSPOT  DESIGN,2011-07,164,744.52,28,6.335714285714286
22507,MEMO BOARD RETROSPOT  DESIGN,2011-08,123,691.09,31,6.2461290322580645
22507,MEMO BOARD RETROSPOT  DESIGN,2011-09,541,2833.79,52,6.188269230769231
22507,MEMO BOARD RETROSPOT  DESIGN,2011-10,110,585.86,45,5.972666666666666
22507,MEMO BOARD RETROSPOT  DESIGN,2011-11,186,1102.7,62,6.54
22507,MEMO BOARD RETROSPOT  DESIGN,2011-12,50,323.42,21,6.618571428571429
22508,DOORSTOP RETROSPOT HEART,2010-12,89,362.82,24,4.7025
22508,DOORSTOP RETROSPOT HEART,2011-01,94,371.3,32,4.438125
22508,DOORSTOP RETROSPOT HEART,2011-02,50,220.89,21,4.986666666666666
22508,DOORSTOP RETROSPOT HEART,2011-03,65,266.01,24,4.522916666666666
22508,DOORSTOP RETROSPOT HEART,2011-04,21,89.88,9,4.986666666666667
22508,DOORSTOP RETROSPOT HEART,2011-05,56,228.55,18,4.780555555555555
22508,DOORSTOP RETROSPOT HEART,2011-06,34,142.34,15,4.492
22508,DOORSTOP RETROSPOT HEART,2011-07,50,209.76,18,4.5744444444444445
22508,DOORSTOP RETROSPOT HEART,2011-08,71,292.22,23,4.556521739130434
22508,DOORSTOP RETROSPOT HEART,2011-09,818,3342.7,31,4.718064516129032
22508,DOORSTOP RETROSPOT HEART,2011-10,82,322.56,32,4.2025
22508,DOORSTOP RETROSPOT HEART,2011-11,138,560.8,41,4.374634146341464
22508,DOORSTOP RETROSPOT HEART,2011-12,26,116.05,8,4.6775
22509,SEWING BOX RETROSPOT DESIGN,2010-12,16,264.28999999999996,6,19.131666666666664
22509,SEWING BOX RETROSPOT DESIGN,2011-01,18,303.47999999999996,8,18.4975
22509,SEWING BOX RETROSPOT DESIGN,2011-02,3,50.849999999999994,2,16.95
22509,SEWING BOX RETROSPOT DESIGN,2011-03,8,127.6,5,16.55
22509,SEWING BOX RETROSPOT DESIGN,2011-04,2,33.9,2,16.95
22509,SEWING BOX RETROSPOT DESIGN,2011-05,14,213.29999999999998,3,16.28333333333333
22509,SEWING BOX RETROSPOT DESIGN,2011-06,4,67.8,3,16.95
22509,SEWING BOX RETROSPOT DESIGN,2011-07,5,84.75,4,16.95
22509,SEWING BOX RETROSPOT DESIGN,2011-08,3,50.849999999999994,2,16.95
22509,SEWING BOX RETROSPOT DESIGN,2011-09,5,101.13,4,21.044999999999998
22509,SEWING BOX RETROSPOT DESIGN,2011-10,7,118.64999999999999,6,16.95
22509,SEWING BOX RETROSPOT DESIGN,2011-11,13,269.48999999999995,10,21.863999999999997
22509,SEWING BOX RETROSPOT DESIGN,2011-12,111,438.45000000000005,31,3.95
22510,GINGHAM BABUSHKA DOORSTOP,2010-12,29,66.87,6,2.6033333333333335
22510,GINGHAM BABUSHKA DOORSTOP,2011-01,105,133.75,8,1.5625
22510,GINGHAM BABUSHKA DOORSTOP,2011-02,5,18.75,3,3.75
22510,GINGHAM BABUSHKA DOORSTOP,2011-05,4,15.0,1,3.75
22510,GINGHAM BABUSHKA DOORSTOP,2011-06,2,7.5,2,3.75
22510,GINGHAM BABUSHKA DOORSTOP,2011-07,5,18.75,1,3.75
22510,GINGHAM BABUSHKA DOORSTOP,2011-09,4,15.0,1,3.75
22510,GINGHAM BABUSHKA DOORSTOP,2011-10,12,45.0,5,3.75
22510,GINGHAM BABUSHKA DOORSTOP,2011-11,16,60.0,4,3.75
22510,GINGHAM BABUSHKA DOORSTOP,2011-12,28,22.12,11,0.7900000000000001
22511,RETROSPOT BABUSHKA DOORSTOP,2010-12,46,94.49,9,2.8600000000000003
22511,RETROSPOT BABUSHKA DOORSTOP,2011-01,129,183.75,12,1.875
22511,RETROSPOT BABUSHKA DOORSTOP,2011-02,14,52.5,6,3.75
22511,RETROSPOT BABUSHKA DOORSTOP,2011-06,5,18.75,2,3.75
22511,RETROSPOT BABUSHKA DOORSTOP,2011-07,1,3.75,1,3.75
22511,RETROSPOT BABUSHKA DOORSTOP,2011-08,3,11.25,2,3.75
22511,RETROSPOT BABUSHKA DOORSTOP,2011-10,1,3.75,1,3.75
22511,RETROSPOT BABUSHKA DOORSTOP,2011-11,22,89.92,7,4.8100000000000005
22511,RETROSPOT BABUSHKA DOORSTOP,2011-12,30,37.04,14,1.7428571428571427
22512,DOORSTOP RACING CAR DESIGN,2010-12,18,31.37,4,3.4675000000000002
22512,DOORSTOP RACING CAR DESIGN,2011-01,44,65.0,6,1.6666666666666667
22512,DOORSTOP RACING CAR DESIGN,2011-06,1,7.46,1,7.46
22512,DOORSTOP RACING CAR DESIGN,2011-07,2,7.5,2,3.75
22512,DOORSTOP RACING CAR DESIGN,2011-08,4,18.71,3,4.986666666666667
22512,DOORSTOP RACING CAR DESIGN,2011-09,8,37.42,4,4.6775
22512,DOORSTOP RACING CAR DESIGN,2011-10,7,28.52,4,4.5875
22512,DOORSTOP RACING CAR DESIGN,2011-11,12,47.269999999999996,5,4.42
22512,DOORSTOP RACING CAR DESIGN,2011-12,26,26.46,8,1.1600000000000001
22513,DOORSTOP FOOTBALL DESIGN,2010-12,9,49.230000000000004,5,6.072
22513,DOORSTOP FOOTBALL DESIGN,2011-01,3,22.38,3,7.46
22513,DOORSTOP FOOTBALL DESIGN,2011-02,11,56.09,6,5.605
22513,DOORSTOP FOOTBALL DESIGN,2011-03,13,56.17,7,4.8100000000000005
22513,DOORSTOP FOOTBALL DESIGN,2011-05,5,18.75,2,3.75
22513,DOORSTOP FOOTBALL DESIGN,2011-06,6,22.5,3,3.75
22513,DOORSTOP FOOTBALL DESIGN,2011-07,1,3.75,1,3.75
22513,DOORSTOP FOOTBALL DESIGN,2011-08,10,48.63,5,5.976
22513,DOORSTOP FOOTBALL DESIGN,2011-09,13,59.879999999999995,6,5.605
22513,DOORSTOP FOOTBALL DESIGN,2011-10,13,74.72,8,5.605
22513,DOORSTOP FOOTBALL DESIGN,2011-11,10,48.63,7,5.340000000000001
22513,DOORSTOP FOOTBALL DESIGN,2011-12,58,79.17,14,1.7428571428571427
22514,CHILDS GARDEN SPADE BLUE,2010-12,18,39.910000000000004,6,2.4516666666666667
22514,CHILDS GARDEN SPADE BLUE,2011-01,51,98.10000000000001,5,2.05
22514,CHILDS GARDEN SPADE BLUE,2011-02,28,58.800000000000004,7,2.1
22514,CHILDS GARDEN SPADE BLUE,2011-03,23,50.330000000000005,10,2.303
22514,CHILDS GARDEN SPADE BLUE,2011-04,40,84.0,10,2.1
22514,CHILDS GARDEN SPADE BLUE,2011-05,64,136.43,20,2.2015000000000002
22514,CHILDS GARDEN SPADE BLUE,2011-06,14,35.49,7,2.9699999999999998
22514,CHILDS GARDEN SPADE BLUE,2011-07,16,35.63,9,2.3255555555555554
22514,CHILDS GARDEN SPADE BLUE,2011-08,4,14.49,3,3.453333333333333
22514,CHILDS GARDEN SPADE BLUE,2011-09,3,6.300000000000001,3,2.1
22514,CHILDS GARDEN SPADE BLUE,2011-10,4,8.4,1,2.1
22514,CHILDS GARDEN SPADE BLUE,2011-11,23,78.75,11,3.022727272727273
22514,CHILDS GARDEN SPADE BLUE,2011-12,14,57.82,7,4.13
22515,CHILDS GARDEN SPADE PINK,2010-12,18,50.46,7,3.607142857142857
22515,CHILDS GARDEN SPADE PINK,2011-01,51,98.10000000000001,5,2.05
22515,CHILDS GARDEN SPADE PINK,2011-02,30,63.00000000000001,7,2.1
22515,CHILDS GARDEN SPADE PINK,2011-03,16,35.63,7,2.39
22515,CHILDS GARDEN SPADE PINK,2011-04,46,102.69000000000001,13,2.4123076923076923
22515,CHILDS GARDEN SPADE PINK,2011-05,51,109.13000000000001,14,2.245
22515,CHILDS GARDEN SPADE PINK,2011-06,7,14.700000000000001,2,2.1
22515,CHILDS GARDEN SPADE PINK,2011-07,13,27.300000000000004,6,2.1
22515,CHILDS GARDEN SPADE PINK,2011-08,1,4.13,1,4.13
22515,CHILDS GARDEN SPADE PINK,2011-09,4,10.43,4,2.6075
22515,CHILDS GARDEN SPADE PINK,2011-10,6,14.629999999999999,3,2.776666666666667
22515,CHILDS GARDEN SPADE PINK,2011-11,18,64.19,10,3.521
22515,CHILDS GARDEN SPADE PINK,2011-12,5,14.559999999999999,5,2.912
22516,CHILDS GARDEN RAKE BLUE,2010-12,10,27.330000000000002,5,3.3659999999999997
22516,CHILDS GARDEN RAKE BLUE,2011-01,51,98.10000000000001,6,2.0583333333333336
22516,CHILDS GARDEN RAKE BLUE,2011-02,12,25.200000000000003,2,2.1
22516,CHILDS GARDEN RAKE BLUE,2011-03,20,44.03,8,2.3537500000000002
22516,CHILDS GARDEN RAKE BLUE,2011-04,19,39.900000000000006,7,2.1
22516,CHILDS GARDEN RAKE BLUE,2011-05,49,108.99000000000001,15,2.480625
22516,CHILDS GARDEN RAKE BLUE,2011-06,8,18.830000000000002,3,2.776666666666667
22516,CHILDS GARDEN RAKE BLUE,2011-07,4,12.46,4,3.115
22516,CHILDS GARDEN RAKE BLUE,2011-08,6,12.600000000000001,1,2.1
22516,CHILDS GARDEN RAKE BLUE,2011-11,15,57.89,6,3.7916666666666665
22516,CHILDS GARDEN RAKE BLUE,2011-12,12,49.56,5,4.13
22517,CHILDS GARDEN RAKE PINK,2010-12,8,21.020000000000003,3,3.5066666666666664
22517,CHILDS GARDEN RAKE PINK,2011-01,48,91.80000000000001,3,2.016666666666667
22517,CHILDS GARDEN RAKE PINK,2011-02,15,31.500000000000004,3,2.1
22517,CHILDS GARDEN RAKE PINK,2011-03,26,58.660000000000004,12,2.4383333333333335
22517,CHILDS GARDEN RAKE PINK,2011-04,22,46.2,9,2.1
22517,CHILDS GARDEN RAKE PINK,2011-05,35,75.53,10,2.303
22517,CHILDS GARDEN RAKE PINK,2011-06,7,14.700000000000001,2,2.1
22517,CHILDS GARDEN RAKE PINK,2011-07,5,12.53,5,2.506
22517,CHILDS GARDEN RAKE PINK,2011-08,7,14.700000000000001,2,2.1
22517,CHILDS GARDEN RAKE PINK,2011-09,4,10.43,4,2.6075
22517,CHILDS GARDEN RAKE PINK,2011-10,3,8.33,3,2.776666666666667
22517,CHILDS GARDEN RAKE PINK,2011-11,13,41.510000000000005,9,3.002222222222222
22517,CHILDS GARDEN RAKE PINK,2011-12,6,20.720000000000002,4,3.1149999999999998
22518,CHILDS GARDEN BRUSH BLUE,2010-12,21,54.650000000000006,9,3.037777777777778
22518,CHILDS GARDEN BRUSH BLUE,2011-01,68,141.92000000000002,11,2.4463636363636363
22518,CHILDS GARDEN BRUSH BLUE,2011-02,90,192.18,13,2.7053846153846157
22518,CHILDS GARDEN BRUSH BLUE,2011-03,69,152.14000000000001,19,2.9415789473684213
22518,CHILDS GARDEN BRUSH BLUE,2011-04,85,171.53000000000003,16,2.21125
22518,CHILDS GARDEN BRUSH BLUE,2011-05,30,71.12,13,2.724615384615385
22519,CHILDS GARDEN BRUSH PINK,2010-12,26,67.26,9,3.272222222222222
22519,CHILDS GARDEN BRUSH PINK,2011-01,62,121.20000000000002,8,2.06875
22519,CHILDS GARDEN BRUSH PINK,2011-02,88,179.86,13,2.393076923076923
22519,CHILDS GARDEN BRUSH PINK,2011-03,64,133.52,14,2.6621428571428574
22519,CHILDS GARDEN BRUSH PINK,2011-04,82,169.29000000000002,19,2.3005263157894738
22519,CHILDS GARDEN BRUSH PINK,2011-05,55,127.68,20,2.709
22519,CHILDS GARDEN BRUSH PINK,2011-06,34,107.94,5,3.318
22520,CHILDS GARDEN TROWEL BLUE,2010-12,3,3.36,3,1.1199999999999999
22520,CHILDS GARDEN TROWEL BLUE,2011-01,82,69.7,11,0.85
22520,CHILDS GARDEN TROWEL BLUE,2011-02,142,126.94,20,0.9614285714285713
22520,CHILDS GARDEN TROWEL BLUE,2011-03,159,137.48999999999998,26,0.91
